business_id,labels
3nkeq,2 3 4 5 6 8
3nogw,0 1 3 5 6 7 8
3npq7,0 1 3 5 6
3nw71,2 4 6
3o0k1,0 1 2 3 6 8
3odrn,3 4 5 6
3oebi,1 2 8
3ohep,2 5 6 7 8
3ojhw,0 1 2 3 6 7 8
3ok9v,0 2 5 6 8
3omvg,1 4 6 7
3onrh,1 3 6 7 8
3oyw2,0 5 6 7 8
3p0bb,3 5 6 7 8
3p3da,1 5 7
3p5w1,0 1 4 5 6
3pdhd,0 3 6
3pjvf,3 4 5 6 8
3pmcs,0 3 8
3pozb,3 6 7 8
3pvg0,1 5 6 8
3q1fz,2 3 6 7
3q1nt,5 6 7 8
3q2xo,1 2 3 5 6 7 8
3q5h7,1 6 8
3q8rd,3 8
3qash,1 8
3qdz1,0 5 7
3qvua,2 3 5 7
3qw0y,0 1 2 3 5 6 8
3r5iq,1 2 4 6 8
3rata,2 6
3re4h,5 8
3rea5,2 5 6 7 8
3rh85,3 5 6 7 8
3rqqs,1 2 3 5 6 8
3ru0h,5
3rxt6,1 3 5
3s322,3 4 7 8
3s33a,4 5 7 8
3s8ky,0 3 5 8
3s99t,1 3 5 6
3scb6,0 3 5 6
3sfye,2 5 8
3sgoc,0 3 6 7 8
3sh8x,2 8
3sixj,1 3 5 7 8
3sjqz,3 5
3snbw,0 2 3 4 5
3suu4,1 2 6 7 8
3t4ux,1 5 6 8
3ths5,2 3 6 8
3tkii,0 1 2 4 5 6 8
3tkvc,5 6 7 8
3tlno,2 5
3ttac,0 2 3 4 6
3ttkn,5 6 8
3tugl,1 3 4 5 6 8
3tv9h,0 1 3 5 7
3ty8o,1 3 6
3u1dr,0 5
3u2xp,5 6 7 8
3u7bv,0 2 3 4 8
3uady,1 3 7
3ucqw,1 2 3 6
3uj3x,2 6
3uojh,2 3 6
3uopw,1 2
3us2u,
3us9s,0 3 5
3uzvp,6 8
3v1qr,1 5 8
3v9x5,0 1 2 4 6
3vfiz,1 6 7
3vjyi,0 3 5 8
3vrix,2 3 5 8
3vuja,0 1 5 6 7 8
3vv8j,1 6 7 8
3vvch,1 3 5 6 7
3w12v,0 1 2 6 7 8
3w7go,0 1 3 5 6 7
3wa7e,1 3 4 6
3wla7,0 3 5 6
3wt35,6 8
3wzpy,3 4 5 6 8
3x2p1,3 5 6 8
3x5vt,1 5 6
3xiqa,4 5 6
3xoea,2 5 8
3xsjo,1 2 6 8
3xxqo,0 1 2 4 5 6 8
3yksr,1 2 4 5 6 8
3yowd,1 2 7 8
3yp11,0 1 2 3 5 6 8
3ytl4,0 1 6 7 8
3ytpf,1 2 3 5 6 8
3yuoy,0 3 6 7
3yutj,5 6 8
3yw0r,0 1 2 3 6 8
3yz1o,2 3 6 7 8
3z35t,0 3 5 7 8
3zc30,1 6 7 8
3zhv1,1 3 7 8
3zo1q,5 6
3zxx3,1 3 5 6 8
3zyg8,1 2 5 6 7
4051c,0 1 2 3 5 6 7 8
405m5,2 6 8
40a5n,1 3 8
40b18,1 5
40k83,3 6 8
40m1h,1 2 3 8
413x5,1 3 5 6 8
4166n,0 1 2 3 4 5 6
4184t,1 5 6
41ceo,3 4 6
41ih3,5 6
41mcz,0 1 2 5 6 7 8
41nrc,1 2 4 5 6 8
41op5,0 1 3 5 6 8
41p7x,1 3 4 6
41p7y,5 8
41r1s,0 1 4 6 7
41rks,0 2 5 6
41u8h,2 7 8
41wl9,2 4 6 8
424fd,2 3 5 6 8
428qn,0 1 2 5 6 7
42chg,1 2 5 8
42kip,6 7 8
435hp,0 1 2 5 6 7
43cgr,1 4 5 6 7 8
43iah,1 4 5 6 8
43ndv,1 2 3 6 7 8
43q1l,2 5 6 8
43qbi,1 5 6
43raw,0 4 5 7
44040,2 5 6 7 8
44a2o,1 3 6 8
44kri,1 3 5 6 8
44ob3,4 6
44uar,3 5 6 8
44xvi,0 1 2 3 4 5 6
44yd1,1 2 3 6 8
456hu,2 5 6 7
4570i,2 3 5 6 7 8
45mki,2 3 4 5 6 7 8
45nqg,1 5 6 8
45p3a,3 6 7
45puk,0 1 2 3 8
45pxp,0 3 5 6 7 8
45wtd,0 3 4 5 6
46158,0 2 3 5 6
464if,0 1 3 4 5 6
466bp,1 2 5 6 7
4696o,0 1 2 6
46b4l,1 2 5 6
46b7v,0 2 8
46fnw,2 4 7 8
46gtt,0 1 2 6 8
46tfq,3 5 6 7 8
46vkz,2 5
4708h,1 6
4720r,3 5 8
47po7,1 2 3 4 5
47zm0,1 2 3 4 7
48gq7,1 2 3 5
48myl,1 2 5 6 8
48t5s,1 2 5 6 8
49dks,1 3 5 6 8
49ftu,1 3 7 8
49jdr,1 6 8
49mi6,0 3 5 6
49o0u,1 2 6 8
49pwu,2 3 5 6 8
49qfc,1 2 4 6 8
49uuw,2 8
49xmz,1 2 5 6 8
4a2th,1 2 3 6 8
4a2wx,2 5
4acgy,3 5
4aoto,2 3 6 7 8
4apr2,0 3 5
4arsh,3
4avli,3 5 6 8
4ayif,4 5
4b11u,6 8
4b82y,3 4 7 8
4bmig,0 2 5 6 7
4br7l,0 3 6
4brvi,3 5
4bs31,1 2 4 5 7 8
4bva5,1 2 3 5 6 7 8
4c7r1,0 2 4 5 6 8
4ce0o,0 3 5 6 8
4cf4i,0 1 2 3 5
4cvyx,0 2 3 4 6 8
4cy0n,0 3 6 7 8
4d8mm,0 1 2 4 5 6 7 8
4ditm,0 3 5 6 7 8
4dnpo,1 2 8
4dskp,0 1 2 5 6 8
4e77s,1 5 7
4enrl,5 8
4eqpg,0 1 3 5 6
4f03b,0 5 6 7 8
4f65u,1 3 4
4fcgu,5 6
4fipv,1 2 5 6 8
4fnou,0 1 3 4 6 8
4fnz7,0 1 3 4 5 7
4fwbf,1 2 6 8
4fx3y,0 1 2 4 6 7
4g2fo,0 1 2 5
4g2mv,0 1 2 5 6 7 8
4gcr6,0 2 5 6 8
4gluo,1 3 5 6 8
4gq0l,0 1 3 5 8
4gtky,3 6 7 8
4gtve,1 2 4 5 6
4gu69,1 3 5 6 7 8
4gulu,1 2 6 8
4gzvu,1 6
4h002,3 5 6 7 8
4h41v,1 2 4 5 8
4hbwo,4 5 6 8
4hg1u,3 7 8
4hino,3 6 7 8
4hkpt,0 2 4 8
4hoyc,1 2 3 5
4hvfk,1 3 4 6 8
4hznd,1 3 5 6 7 8
4ijuf,0 1 3 5 7 8
4imdz,0 1 4 6 8
4imrz,1 2 3 5 6 8
4io7m,2 3 4 6 7
4izxz,2 5 6 8
4ja8p,2 5 7 8
4jazg,3 4 6 7
4jdn1,0 2 4 5 6
4jgxm,0 2 5 6 8
4jl87,1 2 3 6 7 8
4jloi,3 5 6 7 8
4jnwd,3 8
4joan,1 2 3 7 8
4jp48,1 2 4 5 6 8
4jscm,0 1 2 3 6
4jt8m,3 5 6
4jvbx,1 2 5 8
4jwjt,0 5 8
4k1q5,1 3 6 7
4k5oi,1 2 4 6
4kbi0,5 6 7
4kddc,1 3 5 6 7
4kj3s,2 8
4kkjb,0 1 3 6 8
4knil,3 4 5 6 8
4koqz,0 1 2 5 6 8
4l62v,1 4 5 8
4l81n,1 2 3 4 5 7
4lap8,4 5 6 8
4lc62,2 6 8
4lq3o,0 1 2 3 5 6 8
4lrbf,2 3 6 7
4lu43,0 1 2 4 5 6 7
4lv8v,1 2 5 6 8
4m642,1 7 8
4m6x1,0 5 6 8
4m778,2 4 6 8
4mazr,0 2 5 6 7
4mci2,1 2 5 6 7 8
4mfo0,0 1 2 3 5 6 8
4mgrr,1 4 6
4myxx,0 2 3 5 6 8
4mzcc,0 2 3 4 5 6
4mzkl,0 1 2 3 5 6 8
4nalr,0 1 2 5 8
4nbue,0 2 5 8
4nde0,2 5 6 8
4nhib,0 2 3 5 7 8
4nhqs,0 3 4 5 8
4nmyu,0 4 6 7 8
4nuci,2 3 5 6 8
4nvi2,1 2 3 5
4nw4d,1 2 5 7 8
4nwyt,2 5 8
4nzwz,2 4 5 6
4o1yx,1 4 5
4o2co,1 3 6 7 8
4o5jr,0 1 3 4 5 6
4om28,1 2 3 6 8
4omeh,0 5 6
4osgz,1 2 5 6 8
4our2,2 4 5 6 7 8
4ov5m,1 2 4 5 6 8
4ovqs,0 2 3 6
4ozkr,0 2 3 4 6
4p4bz,0 1 5 6 7
4p8ht,1 3 5 6 8
4pe0y,2 5 6
4pivf,3 4 5 6 8
4pkff,1 2 6 7
4pmv2,1 4 5
4pwnh,0 3 4 6
4q1gg,0 2 4 6 7 8
4q512,2 6 8
4q8ed,1 2 4 5 6 7 8
4qa4i,0 1 5
4qoby,0 1 2 3 5 6 8
4qrem,1 5 6
4qs1d,0 1 2 8
4qwpb,2 4 6 7 8
4qxq5,0 4 6 7 8
4qxx1,1 4 5 6 7
4r1n1,0 2 5 6 7 8
4r7cf,3 5 8
4r7rt,5 6 7
4rp53,1 5 8
4rtli,1 2 4 5 6 7
4rwk8,1 2 7
4rx53,2 5 6 7 8
4rxzx,1 2 3 4 5 8
4s1ku,1 3 4 6 8
4scs2,2 8
4sfra,1 3 4 7 8
4smco,2 3 4 5 6 8
4so8s,0 2 4 5 6
4spm4,0 3 5 6
4spv5,2 5 6
4syo7,1 3 4 5 6
4sz0s,0 1 2 4 6
4t4n2,0 3 7 8
4tdbi,5 7 8
4teqn,0 1 8
4ti3g,6 8
4tm32,2 5 6 7 8
4tm5u,1 6
4tmz4,3 5 6 8
4trqq,1 2 3 6 8
4tvit,3 4 5
4tyuf,1 5
4u174,0 2 3 5 8
4u9uo,1 4 5 6 7 8
4udet,2 5 6 7 8
4udt2,1 3 5 6
4uh38,2 4 6 7 8
4uj43,0 1 2 4 5 8
4uo0g,0 2 3 6 7
4uoyi,1 2 3
4urqh,2 5 6 8
4uyrk,1 2 6 8
4v0ts,1 2 4 7 8
4vhok,4 5 6 8
4vhyi,0 1 2 3 6 8
4vkpu,1 3 6 7
4vmy9,2 6 8
4vqr2,1 3 4 5 6 8
4vrnv,1 2 4 5 6 7
4vtpw,0 3 5 6 8
4vy5t,2 3 6 8
4w5dg,5 6 8
4w9e9,1 2 3 5
4wby9,1 2 3 6 8
4wdhu,1 2 3 5 8
4whn5,1 2 3 6 8
4wn33,0 1 8
4woz6,1 6 8
4wqeh,0 1 4 5
4wrib,
4wt9x,2 4 5 6 8
4wtnr,2 3 4 6 7
4xoit,0 3 6 7 8
4xtha,1 3 6
4y0gz,0 1 2 3 6 8
4y4ur,1 3 5 7 8
4yipn,2 5 6 7 8
4yszy,1 2 5 7 8
4z948,1 3 5 6 8
4z9f1,1 5 6
4zdez,0 1 5 6 8
4zhac,1 2 5 6
4zmmt,2
4ztgl,2 5 6 8
4zu5m,1 2 3 8
502n8,0 1 2 6
5051o,1 2 4 5 6 7 8
506vx,2 3 8
50k4y,2 5 6 8
50l9g,0 1 2 3 4 6 7 8
50vln,0 1 2 5 6
50ywf,1 2 5 6 8
5106y,1 2 3 4 5
513u1,1 2 8
51dej,1 2 3 4 5 6 8
51gea,1 4 8
51geg,4
523fd,2 4 6 8
524ft,1 2 8
526bq,3 4 5 6 8
5297g,0 2 3 8
52gqx,1 2 3 6 7
52iah,1 3 5 7 8
52je4,1 4 5 6
52kck,0 1 2 3 6 8
52pjx,3 6
530l7,0 1 2 4 5 6 8
53cls,1 3 4 5 6 8
53kmd,1 3 6
53xdp,1 2 5 6
53xyc,0 3 8
53yb2,3 4 5 6
53z9l,0 1 3 5 6 8
54133,1 2 3 5 6 7 8
541aj,1 2 3 6
541rl,0 1 2 4 6 7
545wg,0 1 5
54c7f,1 2 4 5 6
54ivq,5 6 7 8
555qz,0 1 2 5
558xu,3 5
559bx,2 3 6
55bhh,0 1 3 6 7
55hkz,2 3 5 6 8
55m03,3 6
55sed,1 3 5 6 8
55vef,3 4 5 6 8
563p9,2 4 5 6 7
565cs,1 8
565ej,2 4 5 6 8
568b1,1 2 3 5 6
56na4,1 2 6 8
56ocj,0 2 5 6 8
56odm,0 1 2 3 5 6
56vqj,0 5 6
570f3,0 2 3 5 8
572xf,5 6 8
577uy,3 8
57aq9,0 1 2 3 4 5 6 7 8
57fvx,1 2 3 4 6 8
57k1o,2 3 5 6
57p28,1 5 6 7 8
57v2i,1 3 5 6 8
57w88,1 2 4 5 6
57ycn,1 4 6 7 8
57z69,0 1
581a5,0 1 2 3 8
581ww,0 1 2 4 6
5821a,1 5 6 8
587ub,0 1 2 3 6
58iv4,1 2 5
58pfr,1 2 4 5 6 8
593ar,1 2 5
594ra,1 3 5 8
59bk7,3 5
59ly1,3 4 5 6
59nqt,1 3 5
59tfa,0 1 2 4 5 6 8
59zf6,0 2 3 6 7 8
59zzb,1 2 4 5
5a5za,0 2 3 4 7
5a9q1,1 5 6 8
5atth,1 4 5 6 8
5ayok,1 6 8
5aysv,0 3 6
5b0y7,1 3 5 6 7 8
5b5tb,2 3 5 6
5b6wz,1 2 8
5bcjp,3 7
5bllw,0 2 3 5 6
5brs6,0 1 2 3 4 6 8
5bvkz,8
5c1an,0 2 6 7
5c5cu,0 1 2 3 7
5c6k5,1 3 6 7
5c9x6,4 8
5chn5,2 5 6 8
5cwm8,1
5d29c,2 4 6 7 8
5d4wv,5 6 8
5d704,2 4 6 7 8
5d78t,1 3 4 6
5dgcc,0 1 2 5 6 7
5dqcr,1 3 4 5 6 7 8
5dqqj,0 1 3 4 5 6 8
5dqta,1 2 4 5 6
5drpv,0 1 2 5 6 7
5duvk,1 2 3 4 5 6 8
5dwi7,4 6
5e890,0 1 3 6 8
5e91h,0 2 3 4 5 8
5e99b,1 2 5 8
5eaqg,2 5 6
5ecu6,1 3 6 8
5edqg,0 1 2 5 6 8
5eff4,1 2 6
5em9z,0 2 3 5 6
5esw5,1 2 3 5 6 8
5ewfu,1 2 5 6
5eyrp,1 2 3 8
5ezd2,3 4 5 6 8
5f78a,3 5 6 8
5f7q5,1 2 3 6 7
5f7s8,3 6 7 8
5fbcl,0 2 3 5 6 7 8
5ffru,4 5 8
5fjer,1 2 3 6 8
5fpds,0 1 3 4 5 6 8
5fsi6,1 2 5 6 8
5fubh,3 8
5g8sg,0 4 6 8
5g90k,2 4 5 6 7 8
5gler,0 1 6 8
5gmq7,5 6 7
5goyj,0 3 6
5gybb,1 3 4 5 6 8
5h2ff,2 4 6 8
5h353,0 1 3 4 6 8
5h9t8,6 7 8
5hbs4,3 5
5hiat,3 5 6 8
5hkpy,0 1 5 7 8
5hm64,1 2 3 4 5 6 8
5honn,0 2 5 6 8
5hrje,1 8
5hs8q,1 5
5htf5,1 2 3 5 6
5htfm,0 2 3 5 6 8
5i1av,3 5 6
5i4hp,0 6 7
5i6ry,0 1 2 3 4 5 6
5i7xd,1 4 5 6 7 8
5i8et,0 1 5 6 8
5icfq,3 4 5 6 8
5ipd7,6 8
5itcv,4 6
5iuy0,1 7 8
5ivgd,2 5 6 8
5ixab,1 2 5 6 7
5j1fk,0 2 3 5 6 7 8
5jd86,0 1 2 4 5 6 8
5jdqz,2 3 5
5jftz,4 5 6 8
5jmse,1 5 7 8
5juda,1 3 8
5jz4q,2 5 6
5k07l,0 3 4 5 6 8
5k78l,3 6 8
5kgya,0 1 2 5 6
5khy1,5 6
5kkde,0 6 8
5ksfv,0 2 3 5 8
5l3sf,0 6 7 8
5lk32,1 2 4 6 7 8
5lkgz,0 4 6 8
5ltfa,3 5 8
5ltvs,1 2 3 7 8
5lz0n,0 1 5 6 8
5ma8f,1 3 6
5mr5v,1 3 4 5 6 8
5msct,0 1 2 3 4 5 6 8
5mtgx,2 3 5 6
5mvee,0 5 6 8
5n31f,0 1 3 4 5 6 8
5n61t,0 2 3 5 6
5n9un,3 8
5nahm,0 2 3 5 7 8
5nft0,0 4 5 6 7
5nh7g,0 1 3 5 6 7 8
5ni1a,2 4 5 6 7 8
5nj26,2 8
5np6w,3 4 8
5ns08,2 5 6 7
5o1j4,0 2 4 5 6 8
5o2i8,1 3 5 7 8
5o7ja,1 3 4 8
5or5u,0 1 2 3 5 6 8
5orqn,4 6 8
5ow1r,1 5 6 7 8
5oxqk,1 3 5
5oz4j,0 8
5ozdi,0 5 6
5p1m5,0 1 3 4 5 6
5p50n,0 1 6 8
5p7gc,3 5 6
5pcy1,1 2 5 7
5pep8,1 4 5 6 8
5pkdl,0 1 2 4 5 8
5pp90,3 8
5ppbt,0 1 2 5 6
5ptlv,0 1 3 5 6
5q2os,0 5 6 8
5q2ts,0 1 3 7 8
5q37q,0 1 3 6
5q9p3,0 2 6
5qjc3,2 3 6 8
5qpv0,1 4 5 7
5qssv,0 2 5 6 7 8
5qtyd,0 3 6 7
5qwl4,2 4 5 6 8
5qy7n,2 4 5 6 8
5qz8x,1 3 5 6
5r2us,1 3 6 8
5r7ry,0 1 2 3 4 6 7 8
5r9xc,1 2 4 5 6 8
5reet,2 7
5repx,1 2 3 5 6 7
5riww,2 3 8
5rvll,3 5 6 8
5sarz,0 1 5
5si7f,0 1 2 3 5 8
5slet,1 3 6 8
5sr33,0 1 3 8
5ssnz,1 4 5 6 7 8
5sxcm,0 2 5 6 7
5tc3r,1 2 4 5 6 8
5teqb,2 3 6 8
5tesj,1 2 3 6
5teud,2 3 5 6
5tqpf,2 3 4 5 6
5tum5,1 3 6 7
5tvun,0 2 6 8
5tvuq,2 3 4 5 6
5tz0z,0 1 5 8
5u0os,0 1 2 3 5 6 8
5u47m,0 3 4 5 6 8
5ubhf,2 5 6 8
5ukig,1 3 6 7
5ukiq,1 2 6
5upg5,2 5 8
5ut1l,0 1 2
5v1f4,0 1 3 5 6 8
5va0r,1 3 4 5
5vbik,0 2 5 6
5vg97,2 3 4 6
5vgks,0 3 5 6 8
5vknk,3 4 5 8
5vni4,0 7 8
5vooj,0 1 2 3 6 7 8
5vtue,1 2 3 6
5vwxy,0 1 2 5 6 8
5w013,0 2 6 7
5w45d,0 1 2 6 8
5w583,1 2 3 5 8
5w7kz,2 5 6
5w97q,1 2 3 5 6
5wbcz,1 6 7 8
5wl0t,1 3 6
5wl6j,8
5wnfy,2 3 5 6 8
5wsn5,1 5 6 8
5wtyv,1 5 7
5wu6t,1 3 6 8
5wupx,3 4 5 6 7
5x1qe,0 2 6 7 8
5xbfa,2 5 6 8
5xcxr,1 6 8
5xdl9,0 5 8
5xhql,1 5 6 7 8
5xims,2 3 5 8
5xivb,1 3 4 6
5xnuf,1 2 4 6
5xs60,2 5 6
5xumd,1 2 3 5 6
5xuob,2 3 5 6 8
5xvdq,0 1 3 5 6 8
5y5xb,1 3 4 5 6 7 8
5y7ev,2 6 7
5yawt,0 2 3 4 8
5yiqo,1 2 6 7 8
5yqd1,0 1 2 3 6 7 8
5yxck,2 4 5
5yxw6,1 2 5 6
5z4jq,1 2 4 8
5zgtz,2 5 6 8
5zhva,0 5 6 8
5zpch,0 1 3 4 5 6 8
5zqt3,1 2 7 8
600kd,0 2 5 6 8
602xk,0 1 2 3 5 7
60aoe,1 3 4 5 6 7 8
60dam,0 2 5 6 8
60dj9,3 6 8
60ky8,1 2 4 5 8
6148c,0 1 5 6 8
614sw,1 3 4 5 6
61f1p,3 4 6
61nds,2 3 8
61ni2,1 2 3 4 6 8
623m6,3 4 5 8
62423,1 5 6 7 8
625bb,0 1 2 3 5 6 8
62pzw,0 2 3 5 6 7
62rd1,1 2 3 6 7 8
62rym,3 4
62rzb,0 3 7 8
6327e,0 3 8
63893,5 6 8
639hl,6 7 8
63n9h,3 4 5 6
63opq,2 5 7 8
64080,3 5 7
649kt,1 2 3 4 6 8
64it1,1 2 5
64n19,0 2 6 8
64u84,0 2 3 5 6 8
652zd,0 2 5 6
65b5k,3 7 8
65g4l,0 8
65hfb,0 1 2 5 6 7 8
65nvy,1 3 5 6 7
65yu6,5 6
661h4,1 3 4 5 6 8
662mw,1 3 6 7
66ctk,0 1 2 5 6 8
66gea,0 5 6
66jqt,1 2 3 6
66k2b,3 5 6
66kqx,2 5 6 8
66nmf,1 2 3 4 6 8
66r3g,0 1 2 3 4 6
66rbf,0 1 3
66w6t,0 1 3 4 6 7
66xpz,1 5 8
670o8,0 1 2 3 6 8
672nl,3 4 5
67hb6,0 1 2 3 5 8
67khj,4 5 6 7
67p7z,0 2 5 6 8
67tw0,1 8
67yhw,5 7 8
680tt,1 3 4 5 8
688xo,2 5 8
68ah1,0 2 5 6
68iw4,0 5 6
68rjj,1 2 7
68t0b,1 5 6 8
68ut8,0 4 5 6 8
68ycn,0 2 3 4 5 6 7
68zwr,0 4 5 6 8
69010,0 2 5 8
690la,3 5 6 8
693ch,0 2 6
693is,0 1 2 6
696d4,0 3 5 6
698t0,2 3 6
699et,1 5 6 8
69bex,1 4 5 6
69k69,3 4 5 6 8
69x13,2 3 5 6 7
6a5xi,0 1 2 3 6 8
6aaxu,0 1 3 4 5 6 8
6anhu,1 5
6argv,0 5 8
6aunr,1 3 4 6 8
6b7oy,1 8
6bhlz,1 4 5 7 8
6bhqj,0 2 4 5 6 7 8
6bqlc,6 8
6bths,0 2 5 6 7 8
6bym8,0 6 8
6c1y9,2 6
6c7ok,0 3 5 6
6ccoa,0 1 2 5 7
6cdlq,0 2 4 6 7 8
6ckya,2 6 7
6cl2n,0 2 4 5
6cspz,6 7
6dfrq,0 1 2 5 8
6dkje,2 4 5 6
6dn2r,5
6dty9,1 2 7 8
6du1v,1 3 5 8
6dwj3,1 5 6 8
6dxv3,0 4 5 6 7 8
6e2b3,1 2 3 6 7
6e3y5,2 3 6 7
6e55p,1 4 6 7 8
6e5hb,2 3 5
6e87m,6
6emon,1 2 3 4 8
6erro,1 2 6
6ew9i,5
6ewjw,3 5 6 7 8
6ewr4,2 5 6
6ey8p,8
6eymb,1
6f7i7,2 3 5 6 8
6f7mv,1 3 4 5 7 8
6fh9r,0 1 2 4 7 8
6fl9q,1 2 5 6 8
6fw0d,2 3 5 6 8
6fw7o,0 1 3 4 8
6g4gn,0 2 6 8
6g7o6,0 2 5 6
6gqep,0 2 3 5 6 8
6gy3q,0 1 2 4 6
6h1ni,0 2 3 5 6 7
6h41d,1 2 3 5 6 8
6h6ig,6 7
6hclr,1 2 3 8
6hh1l,1 2 4 5 6 8
6hr5b,1 5 6
6hstv,1 2 5 6
6htr9,3 5 6
6i4y0,2 4 6
6i5ms,5 6 7
6i7mk,4 5 6 7 8
6imad,3 6
6immi,2 4 5 6 7
6j65t,0 5 6 7 8
6j7rx,1 2 3 7
6j8d3,0 1 2 5 6 8
6j9r2,5
6ja7z,0 5 8
6jawt,1 4 5 6 8
6jg4s,0 3 5 6 8
6jrmr,2 5 7 8
6jsrb,2 5 6
6juit,0 1 3 5 6 8
6jurr,0 3 5 6
6jvtf,3 6 7 8
6kbgh,2 5 6 8
6kf99,0 1 4 5
6khuf,1 3 5 6 7
6koxs,1 2 4 6 8
6kz0d,0 3 6
6l1yf,1 5 7
6l2ip,2 4 5 6 8
6l2kg,3 6 8
6l2lr,0 3 6 7 8
6l8zy,1 2 3 6
6lich,2 3 5 6
6lwyn,2 3 6
6lzf2,0 1 2
6m0zm,1 2 3 5 6 8
6m9og,0 1 2 7 8
6mby2,2 5 6 7
6mcg8,0 1 2 3 5 6 7 8
6me7j,1 2 4 7 8
6meeq,4 5
6mefp,6 7 8
6mfbu,0 2 3 5 6 8
6mida,0 5
6mkc5,1 3 5 6 8
6mm3b,1 2 3 4 5 6 7 8
6n7yy,0 2 3 4 5 6 8
6nhsk,1 6 8
6nyok,0 1 2 3 4 5 6 8
6o285,0 2 5 6
6ofs5,0 3 5
6one3,0 2 4 5 8
6oonf,0 2 5 6 7 8
6op0w,0 4 5 6 7
6otdh,2 3 4 5 6 8
6ou8e,5 6 7 8
6ovs1,1 2 7 8
6ovs3,0 1 2 4 5 6 7 8
6owiq,1 6 8
6ozvs,5 6
6p33r,6 8
6p7vx,0 1 3 4 5 6 8
6pce4,1 3 5 6
6pg47,1 2 3 6
6pmbo,0 2 5 6 8
6pyg5,4 5 6 8
6pyje,1 2 5 8
6pz43,3 4
6q4e5,3 5 6 8
6q6fx,5 6
6qf3n,3 4 5 6 8
6qiyd,3 4 5 7
6qoae,2 5 6 7 8
6qq6w,2 5 7 8
6qsn3,2 5 6 8
6qynm,1 3 4 5
6qyoe,2 5 6 8
6r2mp,0 4 6 7
6r2r6,4 5 6 7
6r3ih,0 2 3 5 6 8
6rjcz,0 3 5 6
6rpzm,2 3 4 5 6 8
6rr62,1 2 5 6 8
6rxlj,0 1 3 5
6ry4t,2 4 5
6s1e1,3 5 6 8
6s2qs,0 1 2 4 7 8
6s7t5,0 1 4 5 6
6sduz,0 3 5 8
6se3b,0 1 2 4 5 6 8
6sh64,1 4 5 6
6shkj,2 5 6 8
6sjog,3 4 6 8
6sojk,0 1 2 6 7 8
6ssbi,2 6 7
6syrf,1 2 5 6 8
6t8bw,0 1 2 7 8
6tfuj,0 1 2 3 5 6
6tiwr,1 2 3 4 6 8
6tk8y,1 2 4 5 6
6tkch,2 5 6 7 8
6tpq3,0 1 2 6 8
6tu39,0 1 2 3 6 8
6u1yf,1 2 3 5 6 7
6u8qq,0 1 2 8
6ud41,1 2 3 6 8
6uko9,0 1 3 5 7 8
6v4w3,1 2 3 4 5 7 8
6v6r4,1 2 5 7
6va1a,3 5 6
6veub,1 2 5 6 8
6vgxa,2 5 6 7 8
6vk9w,0 2 5 7 8
6vnop,1 2 5 6 8
6vsn3,0 2 3 5 6
6vtcj,0 2 5 6 8
6wdd9,0 2 4 5 8
6weau,2 3 4 7
6wfvn,4 8
6wg41,1 3 4 6 8
6whxy,1 5 6 8
6wn7z,2 5
6wwv4,5 6 7
6wzng,0 1 2 3 5 8
6x13c,0 2 4 5 6 8
6x391,1 2 5 8
6xea2,1 2 3 5 6
6xnlf,1 2 4 6
6xzwu,1 2 4 5 6 8
6y0hm,1 4 5 6 7
6y265,1 2 3 6
6yg21,0 2 6 7
6yjcg,0 2 5
6yjpe,2 5 7 8
6ylsc,2 3 5 8
6yqsc,0 5 6 7 8
6yuwr,0 5 8
6ywys,1 2 6 7 8
6yzfm,1 2 3 6 8
6z3ky,0 1 5 6 8
6zbls,0 1 3 4 6 7
6zfh7,2 3 4 5
6zh3n,0 2 3 4 5 6
6zk51,2 5 6 7 8
6zpnx,1 4 5 6 7
6zvk1,2 3 4 8
6zwry,0 1 2 6
7064k,1 2 6 8
706oj,0 3 5 6 7
708hd,1 2 3 5 7 8
709fn,1 2 5 8
70f7x,0 1 6 8
70t90,0 2 3 8
70tbd,1 5 6 8
70vae,0 6 8
71epo,2 3 5
71gd3,1 5 6
71jel,0 2 5 6 8
71jpp,2 3 6 8
71ka8,1 2 5 7 8
71lhv,1 3 4 6 7 8
71rfr,0 1 2 8
71t4z,0 1 2 3
71vnj,0 2 6 7 8
720ml,1 2 4 5 6
723jl,0 1 2 5 6 7
72dqz,0 1 5 6 7 8
72j30,2 3 4 5 7 8
72j7d,2 3 4 5 6
72ozk,4 5 6
72p84,5 6 7
72v4w,2 4 6
7328f,0 1 3 5
733jv,3 5 6
737sk,1 2 3 5 6
738qb,1 3 5 8
73fb2,0 6 8
73hbt,0 1 2 3 5 6
73moq,1 2 5
73nr7,5
73pc2,0 5 6 7 8
73pnc,0 1 5 6 7
73whe,3 5 7 8
73x96,1 3 4 5 6 8
743hh,1 5 6
747w0,1 5 6 8
74ecy,0 1 3 4 6 7 8
74iet,2 6
74p89,1 2 3 5 6
74wls,2 5 6 8
74wrj,1 2 4 5 7 8
750ds,2 6 7
756qq,1 6 7
75gcd,2 3 4 5 6 8
75gud,1 2 3 4 5 8
75h33,1 2 5 6 7 8
75q47,0 1 3 5 6 7
75qap,2 3 5 6 8
75rms,0 1 2 3 5 7 8
75u21,0 2 3 5
75yva,6 8
761cp,3 5 6 8
762ka,1 2 3 5 6 8
762nb,3 6 8
766cy,1 3 6 8
76dey,3 5 8
