business_id,r_mean,r_sd,g_mean,g_sd,b_mean,b_sd,imagecount,h_mean,h_sd,w_mean,w_sd
2864,117.0,77.68526243760782,97.0,70.4769465853906,70.0,65.69627082262737,20.0,406.0,55.29014378711634,468.0,59.00847396772772
430,156.0,58.73670062235365,123.0,60.28266749240614,96.0,63.40346993658943,18.0,428.0,102.37675517420935,431.0,96.01562372864116
3546,124.0,70.19259220174163,89.0,66.9552089086428,73.0,65.53624951124378,52.0,422.0,72.15261603018979,443.0,73.2120208708925
2830,110.0,65.39877674696982,100.0,64.42049363362563,88.0,65.01538279515087,29.0,414.0,88.88756943465155,434.0,79.34103604062655
3377,99.0,73.91887445030531,72.0,68.71681017043792,63.0,65.05382386916237,51.0,439.0,75.92101158440923,430.0,67.11929677819934
3441,143.0,56.31163290120435,137.0,61.506097258727124,131.0,67.87488489861327,35.0,444.0,68.83313155741209,421.0,77.91020472312982
359,134.0,69.52697318307479,110.0,67.97058187186572,90.0,69.07966415668217,67.0,426.0,80.72793816269557,433.0,80.96295449154508
3077,126.0,59.84981202978001,108.0,59.91660871578097,93.0,65.39113089708727,68.0,451.0,68.25686778632608,433.0,74.59892760623305
3791,128.0,68.23488843692792,111.0,67.17142249498666,95.0,66.61080993352356,37.0,421.0,86.19164692706596,442.0,66.19667665374146
2342,129.0,68.00735254367721,104.0,69.91423317179414,84.0,70.58328414008518,66.0,416.0,78.40918313565064,449.0,68.62943974709395
3670,125.0,72.71175970914196,99.0,70.22819946431775,77.0,66.91038783328041,107.0,425.0,80.049984384758,430.0,76.36098480245
186,129.0,72.27032586061861,105.0,69.60603422117941,87.0,71.66589146867567,103.0,415.0,90.36038955205981,438.0,77.12976079309465
1312,134.0,70.59036761485238,108.0,71.58212067269312,91.0,71.11961754677819,130.0,426.0,77.83315488916018,448.0,80.02499609497022
2506,138.0,70.97887009526144,123.0,72.58098924649622,106.0,76.84399781375251,92.0,422.0,89.1852005660132,417.0,81.2219182240853
2935,149.0,61.38403701289123,120.0,59.2452529743945,96.0,63.29296959378664,34.0,439.0,70.34912934784623,427.0,72.24956747275377
2696,136.0,73.348483283569,113.0,69.92138442565336,94.0,68.03675477269621,65.0,419.0,85.9127464349732,439.0,69.46941773183363
2141,138.0,67.63135367564367,114.0,66.12866246946176,97.0,67.87488489861327,149.0,439.0,68.71681017043792,453.0,66.09841147864296
1297,133.0,68.83313155741209,112.0,68.1395626636978,95.0,71.386273190299,137.0,434.0,78.70832230456955,427.0,78.09609465267773
436,137.0,68.43975452907469,108.0,70.07852738178792,93.0,69.67783004657937,86.0,454.0,71.17583859709698,409.0,77.46612162745726
1132,155.0,58.47221562417487,132.0,65.66582063752801,105.0,69.62039930939781,40.0,448.0,79.65550828411052,414.0,79.25906888173743
3319,121.0,72.78736154031138,98.0,71.30918594402827,76.0,68.65857557508748,272.0,405.0,88.60022573334675,438.0,80.2122185206219
1696,109.0,55.848008021772806,89.0,54.92722457943783,69.0,54.69003565550127,42.0,440.0,82.18880702382776,421.0,61.40032573203501
2346,119.0,68.92749814116279,92.0,69.29646455628166,76.0,66.29479617586888,37.0,417.0,78.8098978555359,460.0,67.32013071882734
2038,122.0,72.29799443968,104.0,69.476614770727,84.0,69.02897942168927,309.0,424.0,71.79136438319027,447.0,69.5197813575388
270,141.0,62.8410693734599,108.0,61.57921727336261,74.0,58.19793810780585,49.0,413.0,115.24755962709145,434.0,66.7757440991862
1668,99.0,71.26008700527947,73.0,62.545983084447556,57.0,54.644304369257,20.0,372.0,103.64362016062542,445.0,98.57484466130292
2142,157.0,67.5721836261046,118.0,66.61080993352356,80.0,70.4769465853906,23.0,387.0,77.20103626247513,468.0,66.7233092704491
93,120.0,74.77967638335967,99.0,72.2357252334328,80.0,70.52659073002182,461.0,434.0,74.72616676907762,439.0,70.01428425685718
1948,148.0,64.25729530566937,126.0,65.01538279515087,106.0,68.51277253184256,25.0,349.0,80.33679107357973,435.0,92.0
1378,143.0,67.19374970932937,114.0,65.64297372910524,91.0,68.07348970047003,201.0,425.0,78.50477692471968,444.0,69.39020103732227
340,138.0,65.53624951124378,108.0,64.47480127925948,82.0,69.66347680097513,61.0,392.0,75.06663706334525,467.0,64.50581369148055
3187,139.0,64.31174076325411,117.0,67.29784543356496,97.0,70.84490101623405,33.0,382.0,103.61467077590895,416.0,99.42333730065593
3921,133.0,70.18546858146635,105.0,68.71681017043792,81.0,69.54854419756032,82.0,456.0,66.63332499583073,423.0,68.5200700525036
884,124.0,68.18357573492314,101.0,65.76473218982953,85.0,66.65583245298194,47.0,430.0,85.96510920134982,427.0,75.80897044545586
2606,130.0,73.13002119512889,99.0,67.63135367564367,79.0,66.30987860040162,56.0,424.0,72.48448109768049,450.0,66.91038783328041
890,123.0,68.71681017043792,110.0,68.61486719363377,93.0,69.82120021884471,39.0,435.0,73.29392880723478,449.0,69.61321713582845
1083,123.0,71.32320800412724,99.0,67.64613810115105,71.0,62.44997998398398,74.0,442.0,69.95712972957081,426.0,69.85699678629192
3080,110.0,72.2564875980005,95.0,61.335144900782616,63.0,58.677082408722406,5.0,399.0,54.76312628037227,475.0,50.0
1760,115.0,73.2120208708925,102.0,68.89847603539573,90.0,71.30217387990355,162.0,424.0,84.4748483277715,438.0,72.34638899074369
2671,107.0,76.84399781375251,89.0,70.68946173228369,75.0,68.25686778632608,84.0,429.0,66.05300901548695,445.0,67.7421582177598
1889,136.0,67.1341939699882,124.0,67.26812023536856,108.0,73.47788783028538,97.0,440.0,75.46522377890362,430.0,73.3143914930759
2006,131.0,72.41546796092669,117.0,72.2841614740048,104.0,72.84229540589725,34.0,437.0,104.49880382090505,396.0,90.28288874421332
3417,156.0,60.778285596090974,122.0,58.642987645583,83.0,63.52952069707436,649.0,425.0,71.10555533852471,446.0,67.31270311018568
3485,136.0,72.05553413860729,110.0,69.59166616772443,91.0,67.67569726275453,231.0,419.0,88.85943956609225,426.0,84.98823447983844
111,94.0,72.15261603018979,74.0,68.27884006044626,63.0,64.31174076325411,30.0,430.0,110.95043938624129,408.0,94.94208761134337
3558,130.0,71.20393247567159,107.0,74.57211275000863,90.0,75.14652353901675,156.0,463.0,65.5972560401729,436.0,62.120849961989414
1441,117.0,75.8946638440411,97.0,70.8942874990644,85.0,64.79969135728966,121.0,446.0,72.15954545311382,431.0,69.89992846920518
3391,118.0,68.09552114493287,99.0,67.53517601961218,79.0,65.71909920259102,34.0,448.0,64.41273166075166,433.0,64.5445582524197
3311,115.0,73.25298628724975,88.0,69.62039930939781,70.0,64.28063471995279,87.0,457.0,71.07742257566744,416.0,71.70774016799024
2813,125.0,70.33491309442275,103.0,65.93936608733814,84.0,65.19969325081216,249.0,453.0,74.91328320131217,423.0,75.62407024221852
408,137.0,64.78425734698207,108.0,63.047601064592456,87.0,62.26556030423239,427.0,430.0,81.12952606788727,436.0,78.03845206050669
180,136.0,75.7495874576225,106.0,71.08445681019164,74.0,67.468511173732,14.0,419.0,131.95453762565347,390.0,133.73481222179961
607,135.0,75.44534445544006,117.0,73.34166619323561,90.0,72.10409142344143,50.0,401.0,58.70264048575669,464.0,66.08328079022712
982,128.0,72.82170006255004,112.0,71.93052203341777,100.0,72.82170006255004,390.0,436.0,75.62407024221852,442.0,71.77743377970545
1179,126.0,65.58963332722634,104.0,66.6783323126786,97.0,69.49100661236676,93.0,382.0,94.847245611035,447.0,91.71695590238481
1796,151.0,58.642987645583,105.0,55.11805511808268,70.0,55.299186250793966,26.0,427.0,86.98850498772812,400.0,98.79271228182775
1223,124.0,66.37770710110436,100.0,65.83312236253116,76.0,64.60650122085238,33.0,421.0,77.85884663928692,441.0,85.9127464349732
1253,113.0,73.19152956456095,89.0,66.48308055437865,72.0,62.22539674441618,81.0,404.0,71.449282711585,463.0,61.652250567193406
2434,132.0,68.65857557508748,117.0,66.65583245298194,100.0,65.49809157525127,102.0,431.0,65.52098900352466,442.0,67.21606950722423
3873,136.0,62.88083968904996,127.0,65.24568951279464,119.0,69.79254974565696,27.0,428.0,69.96427659884722,453.0,65.42935121182236
651,98.0,71.33021800050803,81.0,65.49045732013177,68.0,60.58877783880444,65.0,418.0,77.85884663928692,439.0,86.68909966079934
3697,117.0,67.96322535018479,104.0,62.89674077406555,87.0,65.73431371817918,40.0,413.0,78.08969202141856,453.0,60.8276253029822
1740,124.0,73.87827826905551,103.0,70.24243731534378,78.0,66.35510530471637,74.0,440.0,83.35466393669883,407.0,89.79420916740678
1227,125.0,77.70456872024965,95.0,74.10128204019145,76.0,67.08949247087803,81.0,429.0,93.5467797414748,423.0,83.60621986431393
3404,126.0,68.78953408767936,112.0,66.82065548915246,90.0,65.50572494064927,53.0,427.0,69.35416353759881,447.0,66.64082832618455
100,119.0,69.0869017976635,95.0,69.15923654870693,78.0,68.40321629865075,84.0,451.0,68.4178339323893,424.0,70.0
1399,96.0,70.13558298039591,65.0,63.55312738174259,51.0,58.18934610390462,50.0,431.0,79.84985911070852,433.0,80.3305670339753
3226,124.0,70.80254232723568,97.0,68.78953408767936,76.0,64.07807737440318,109.0,429.0,76.36753236814714,434.0,74.12826721298698
3870,154.0,58.81326381013045,130.0,61.96773353931867,110.0,64.7688196588451,59.0,445.0,72.8285658241325,414.0,82.26785520481253
3158,135.0,66.20422947214173,108.0,66.03786792439622,88.0,66.08328079022712,92.0,410.0,93.52539762011173,426.0,87.53856293085921
2773,125.0,70.50531894828929,104.0,70.57619995437555,87.0,69.59166616772443,455.0,420.0,79.81854421122951,451.0,66.26462102811726
509,131.0,63.82789358893179,114.0,65.71909920259102,97.0,68.4324484437025,57.0,436.0,88.28929719960398,430.0,94.48809448814173
3638,137.0,65.57438524302,116.0,68.38128398911503,97.0,70.66116330771806,56.0,441.0,74.92663077971676,421.0,83.916625289629
1633,136.0,72.0832851637604,118.0,72.15954545311382,93.0,71.21797525905943,67.0,409.0,103.62432146943111,417.0,82.58934555982388
2134,111.0,67.86751800382861,95.0,65.93936608733814,86.0,67.32755750805164,71.0,429.0,87.9374777896205,418.0,80.3305670339753
848,98.0,68.41052550594829,84.0,65.41406576570516,77.0,61.09009739720506,7.0,464.0,58.770741019660456,410.0,61.44102863722254
2621,105.0,70.70360669725413,75.0,66.96267617113283,63.0,60.21627686929839,38.0,444.0,77.79460135510689,430.0,74.24957912338628
3689,138.0,64.4980619863884,124.0,66.34756966159348,109.0,68.39590631024637,117.0,418.0,85.55115428794635,445.0,81.8535277187245
3529,122.0,64.03905058634146,107.0,62.94441992742486,93.0,64.07027391856539,116.0,406.0,81.70679286326198,456.0,69.41901756723442
1052,135.0,59.472682804797024,120.0,60.340699366182356,105.0,67.50555532695068,51.0,430.0,89.69392398596462,434.0,67.29041536504289
1169,114.0,67.38694235532579,95.0,66.76825593049439,79.0,67.43144666993287,44.0,435.0,85.83122974768565,425.0,65.37583651472461
2570,125.0,71.7007670809734,115.0,73.84443106964804,101.0,77.01298591796062,153.0,421.0,70.16409338115899,457.0,66.9552089086428
2651,120.0,77.50483855863452,96.0,74.19568720619817,79.0,70.71774883294857,55.0,411.0,83.60621986431393,457.0,66.783231428256
3828,138.0,68.05145112339633,118.0,71.23903424387504,92.0,72.2564875980005,42.0,395.0,61.0163912403872,473.0,62.14499175315739
2015,115.0,72.11795892841117,101.0,69.10137480542626,92.0,70.90133990271269,20.0,445.0,63.623894882347464,417.0,74.09453421137081
305,129.0,71.48426400264607,106.0,69.92853494818836,93.0,69.26759704219572,123.0,426.0,75.57777451076474,435.0,72.00694410957877
2854,128.0,70.08566187174092,106.0,72.20803279414278,91.0,74.55199527846321,117.0,439.0,79.1012010022604,429.0,73.77669008569035
1024,112.0,70.03570517957252,93.0,69.6491205974634,78.0,71.04224095564554,66.0,405.0,68.05879810869422,462.0,63.953107821277925
3816,123.0,69.55573304911681,99.0,67.83067152844649,77.0,66.0,299.0,449.0,69.26759704219572,432.0,71.35124385741288
2924,122.0,69.74238309665078,92.0,66.23443213314356,72.0,63.89835678638379,46.0,440.0,71.60307255977219,437.0,65.90144156238162
38,129.0,69.31089380465383,106.0,65.55150646628954,78.0,64.45153217728807,129.0,409.0,79.46697427233529,444.0,75.06663706334525
2837,114.0,68.86944169949398,97.0,67.49074010558782,77.0,66.3023378170031,69.0,455.0,61.22907805936653,424.0,68.38128398911503
452,124.0,68.39590631024637,85.0,60.58052492344384,69.0,56.462376853972415,59.0,422.0,86.2670273047588,430.0,76.38717169787084
894,121.0,71.15476090888086,103.0,71.07742257566744,83.0,72.00694410957877,76.0,438.0,71.26008700527947,436.0,71.77046746399246
2489,142.0,64.47480127925948,103.0,63.40346993658943,73.0,63.89053137985315,107.0,426.0,76.05918747922567,437.0,80.31189202104505
814,155.0,69.49820141557622,119.0,68.16890786861705,84.0,63.592452382338585,71.0,407.0,93.65895579174476,438.0,80.49844718999243
2635,115.0,70.7248188403477,95.0,69.26759704219572,72.0,67.14908785679818,37.0,441.0,83.15647900193947,429.0,68.99275324264136
3097,122.0,68.93475175845634,104.0,67.88225099390856,92.0,69.39020103732227,15.0,409.0,95.91141746424145,441.0,75.67694497005016
2461,133.0,71.66589146867567,107.0,69.54135460285484,86.0,66.68583057891684,406.0,429.0,77.61443164772902,444.0,78.05126520435142
3668,116.0,69.98571282769076,102.0,68.55654600401044,82.0,67.08949247087803,87.0,427.0,68.45436436049933,448.0,73.24616030891995
1677,149.0,62.369864518050704,127.0,63.33245613427605,105.0,66.93280212272605,45.0,390.0,79.42291860665912,461.0,65.42935121182236
821,126.0,68.86944169949398,107.0,64.24951361683604,91.0,65.16901104052447,63.0,425.0,71.9444229944198,445.0,67.95586803212802
1229,113.0,67.20119046564577,105.0,67.55738301621814,87.0,69.53416426476987,22.0,437.0,63.71812928829596,431.0,71.386273190299
1812,118.0,72.3394774656273,99.0,70.2922470831599,86.0,70.19971509913698,316.0,428.0,81.34494452638098,440.0,75.20638270785267
1202,115.0,70.07139216541941,85.0,68.25686778632608,68.0,65.79513659838392,387.0,420.0,81.68231142664855,444.0,71.72865536171719
2060,144.0,65.06919393998976,133.0,66.55073252789934,116.0,70.65408693062278,82.0,408.0,74.41773982055622,451.0,76.6355009117837
1947,130.0,67.60917097554147,120.0,67.26068688320095,111.0,70.79548008171143,436.0,413.0,77.12327793863537,460.0,64.05466415492317
3988,140.0,64.82283548256741,118.0,64.7533782902483,101.0,65.75712889109438,132.0,439.0,75.30604225425739,433.0,73.33484846919642
3678,114.0,68.60029154456998,102.0,69.05070600652827,88.0,68.9492567037528,18.0,433.0,83.70185183136631,430.0,65.84831053261732
240,122.0,77.33692520394123,118.0,78.2368199762746,104.0,82.71033792700887,67.0,383.0,77.91020472312982,453.0,82.86736390159881
284,138.0,62.3377895020348,122.0,60.58877783880444,103.0,65.02307282803544,78.0,443.0,87.56711711595854,411.0,84.09518416651456
1601,132.0,73.27346040688948,98.0,69.42621983083913,78.0,65.7875368135941,19.0,477.0,74.68600939935136,368.0,54.49770637375485
3686,140.0,60.794736614282655,119.0,61.7008914036094,92.0,66.51315659326356,189.0,438.0,82.40752392834042,429.0,78.7273777030583
3352,135.0,62.24949798994366,112.0,63.221831672294975,93.0,68.20557161991974,167.0,427.0,79.33473388119481,431.0,77.9807668595276
2230,104.0,67.60917097554147,81.0,63.733821476512766,63.0,58.1033561853358,74.0,415.0,115.15207336387826,416.0,119.49895397031725
2920,125.0,75.95393340703298,102.0,75.97367965289031,77.0,75.39893898457723,193.0,407.0,83.18052656722004,452.0,71.34423592694787
2797,111.0,68.06614430096654,86.0,64.31174076325411,66.0,61.34329629226001,77.0,421.0,73.74957626996917,445.0,72.07634840916957
3938,137.0,66.87301398920195,114.0,69.15200647848188,89.0,69.54854419756032,213.0,408.0,78.56207736560943,464.0,61.652250567193406
402,142.0,63.71812928829596,121.0,66.91786009728644,105.0,68.52736679604726,471.0,445.0,71.45628033979938,432.0,73.97296803562772
1521,123.0,60.50619802962338,108.0,56.938563381947034,83.0,58.02585630561603,11.0,413.0,87.57853618324526,429.0,68.20557161991974
3487,120.0,69.92138442565336,88.0,70.30647196382421,71.0,66.68583057891684,122.0,431.0,79.41032678436729,438.0,68.19824044651006
3144,118.0,70.19259220174163,94.0,66.46803743153546,76.0,65.01538279515087,65.0,419.0,79.61155694998057,435.0,72.22188034107116
2748,135.0,71.30918594402827,111.0,67.468511173732,88.0,63.631753079732135,50.0,416.0,79.93122043357026,451.0,69.05070600652827
2017,142.0,62.42595614005443,120.0,67.93379129711516,105.0,71.83313998427188,132.0,436.0,69.05070600652827,440.0,71.16178749862878
3074,136.0,69.6419413859206,103.0,69.87131027825369,82.0,67.49814812274482,28.0,451.0,71.92357054540605,459.0,64.10148204214939
1706,122.0,71.02816342831905,95.0,69.74238309665078,76.0,66.05300901548695,61.0,426.0,83.15647900193947,445.0,65.35288822997802
2404,157.0,60.14149981501958,134.0,64.56779382943171,112.0,70.51950084905593,37.0,406.0,60.51446108162907,466.0,57.29746940310715
1537,131.0,68.2934843158555,110.0,68.28616258071617,92.0,69.03622237637282,153.0,436.0,71.78439941937245,431.0,75.34586916347837
533,125.0,62.93647591023825,109.0,61.95159400693416,96.0,65.22269543648132,67.0,435.0,79.83107164506812,429.0,72.15954545311382
1167,139.0,73.23933369440222,111.0,73.2120208708925,89.0,75.56454194925024,60.0,376.0,106.30616162763097,424.0,97.2779522810796
2624,137.0,64.8074069840786,123.0,63.874877690685246,103.0,69.06518659932803,61.0,407.0,96.16652224137046,440.0,86.38286867197685
2588,123.0,68.49817515817483,100.0,67.84541251993387,80.0,66.35510530471637,150.0,397.0,76.34133873596926,461.0,72.36021006050217
1450,126.0,67.11929677819934,105.0,64.59102104782058,87.0,64.01562309311689,102.0,430.0,75.20638270785267,447.0,64.389440128021
2643,106.0,67.23838189605696,82.0,64.78425734698207,76.0,61.14736298484179,25.0,422.0,68.22756041366274,454.0,73.32803011127464
1081,131.0,71.09149034870488,114.0,69.22427319950712,95.0,70.08566187174092,142.0,450.0,65.67343450741707,434.0,66.40030120413611
510,122.0,69.92853494818836,91.0,69.82836100038436,73.0,70.04998215560087,21.0,372.0,88.57200460642177,480.0,51.79768334587948
597,120.0,67.50555532695068,103.0,66.97014260101288,88.0,67.76429738438966,48.0,428.0,74.06078584514209,444.0,66.27216610312357
2317,114.0,72.86974680894672,91.0,68.36665854054884,77.0,64.32728814430156,34.0,385.0,68.4178339323893,481.0,44.46346815083142
2673,129.0,69.41901756723442,96.0,62.92058486695749,70.0,61.47357155721473,75.0,411.0,74.35052118176442,452.0,67.03730304837748
511,126.0,66.20422947214173,106.0,65.71909920259102,85.0,66.03786792439622,268.0,435.0,79.61155694998057,436.0,74.2024258363566
959,141.0,65.16133823057964,113.0,65.10760324263211,99.0,66.66333324999583,29.0,427.0,70.11419257183242,443.0,66.9925368977769
1946,126.0,75.8485332752058,106.0,75.70336848516055,89.0,76.78541528180986,69.0,403.0,91.0659101969557,442.0,92.30926280715278
2292,118.0,68.20557161991974,102.0,69.31810730249349,83.0,68.64400920692205,32.0,416.0,68.7749954561976,460.0,64.59876159803684
573,140.0,70.8660708661063,115.0,72.84915922644544,106.0,77.6659513557904,25.0,374.0,66.4529909033446,479.0,53.65631370118525
1869,135.0,70.57619995437555,105.0,67.4166151627327,86.0,65.7419196555744,86.0,438.0,84.16650165000326,454.0,81.34494452638098
2037,148.0,63.37191807101944,117.0,60.844062980705026,91.0,63.92964883369844,122.0,427.0,80.15609770940699,433.0,76.28892449104261
805,127.0,67.84541251993387,110.0,65.1766829472013,89.0,64.93843238021688,115.0,435.0,75.17978451685,423.0,76.7333043730035
1029,126.0,73.0,103.0,72.70488291717415,75.0,72.8766080440082,28.0,396.0,61.886993787063204,465.0,64.0
2610,140.0,66.82065548915246,104.0,66.70832032063167,73.0,62.90468980926621,114.0,419.0,81.7129120763665,440.0,79.54244150137711
1264,140.0,60.4648658313239,114.0,61.00819617067857,88.0,67.21606950722423,67.0,395.0,87.36131867136622,454.0,72.47068372797375
1929,134.0,70.09279563550022,112.0,70.63285354564121,106.0,73.54590403278758,122.0,427.0,69.66347680097513,449.0,67.40919818541087
2223,109.0,78.64477096412705,89.0,74.75961476626267,75.0,69.81403870282824,100.0,430.0,91.4603739331958,445.0,76.13146524269712
1041,121.0,69.3685807840985,93.0,63.51377803280167,83.0,62.369864518050704,16.0,414.0,122.99186964998947,416.0,124.89195330364562
292,124.0,68.3447144993671,110.0,66.43794096749237,100.0,68.58571279792899,63.0,404.0,87.20091742636656,449.0,77.18160402582988
682,122.0,72.73238618387272,114.0,70.35623639735144,107.0,70.58328414008518,19.0,378.0,112.07586716149021,411.0,108.52649446103011
2405,135.0,75.44534445544006,113.0,75.1398695766768,93.0,73.39618518697004,113.0,429.0,82.31038816577164,431.0,81.23422923866515
1225,147.0,63.12685640834652,119.0,68.46166810705097,91.0,73.43704787094863,29.0,376.0,98.4377976185977,428.0,95.48821916864928
1194,119.0,68.86218120274728,109.0,68.54925236645546,100.0,71.11961754677819,35.0,410.0,96.11451503285026,429.0,86.35392289873113
2890,131.0,59.61543424315552,103.0,60.03332407921454,78.0,60.58052492344384,39.0,364.0,115.65898149300814,414.0,118.47784603038663
3784,132.0,66.55073252789934,107.0,62.81719509815764,84.0,61.95159400693416,51.0,408.0,71.03520254071216,454.0,70.13558298039591
399,131.0,74.14175611623992,114.0,75.99342076785332,101.0,74.08103670980854,50.0,429.0,69.72087205421343,447.0,67.58698099486321
2047,117.0,69.88562083862459,95.0,67.20863039818622,78.0,63.914004725099176,37.0,419.0,82.76472678623425,453.0,68.62943974709395
1262,132.0,66.56575696257048,121.0,66.9552089086428,112.0,71.07742257566744,170.0,440.0,77.70456872024965,434.0,73.25298628724975
939,147.0,64.59102104782058,121.0,67.24581771381771,86.0,67.67569726275453,34.0,384.0,85.28774824088158,481.0,50.0999001995014
3091,130.0,66.79071791798619,109.0,65.81793068761733,95.0,65.76473218982953,122.0,402.0,86.46386528486914,447.0,83.45657553482529
3313,135.0,70.8801805866774,112.0,70.27090436304346,91.0,69.25315877272314,513.0,416.0,70.79548008171143,457.0,66.86553671361654
2707,142.0,70.58328414008518,123.0,70.27090436304346,102.0,72.61542535852834,18.0,421.0,88.28363381737297,437.0,65.90144156238162
3063,125.0,70.19259220174163,97.0,66.44546636152086,78.0,62.3377895020348,184.0,418.0,80.91971329657564,455.0,68.41052550594829
51,134.0,67.91170738539859,121.0,66.53570470055908,109.0,65.1536645170477,26.0,451.0,111.54819586169917,383.0,95.23654760647301
3120,133.0,61.212743771211564,111.0,63.92182725798755,94.0,65.0384501660364,75.0,443.0,74.56540752922899,411.0,73.67496182557545
3646,132.0,69.21704992268884,108.0,66.48308055437865,88.0,65.03076195155643,76.0,414.0,75.67033764957046,444.0,80.75890043827987
1552,116.0,69.73521348644456,85.0,65.03076195155643,69.0,62.24146527838174,68.0,442.0,76.05918747922567,430.0,74.68600939935136
3397,135.0,64.60650122085238,116.0,61.54673021371647,99.0,61.98386886924694,82.0,419.0,72.31873892705818,454.0,63.29296959378664
2628,122.0,69.02173570694958,107.0,66.61080993352356,93.0,65.71909920259102,167.0,437.0,79.12016177940993,428.0,70.01428425685718
1495,124.0,67.86751800382861,88.0,60.76183012385325,64.0,57.105166141076936,86.0,444.0,66.7233092704491,429.0,75.07995737878386
3794,132.0,66.76076692189807,113.0,68.22756041366274,98.0,75.62407024221852,44.0,423.0,83.84509526501833,415.0,80.69076774947676
192,115.0,75.90783885739337,101.0,68.5638388656878,89.0,66.21933252457322,90.0,435.0,79.97499609252883,424.0,73.66817494685205
2681,126.0,71.66589146867567,110.0,70.4769465853906,97.0,68.85491994040804,48.0,407.0,82.83115355951527,458.0,68.1248853210044
768,135.0,71.05631569396206,116.0,72.69800547470336,101.0,71.78439941937245,62.0,447.0,77.40800992145451,426.0,81.55366331440912
129,137.0,65.39113089708727,111.0,62.153036933041335,86.0,61.41661013113635,80.0,409.0,77.15568676384133,447.0,73.40299721401027
2889,138.0,65.03076195155643,114.0,66.18156843109719,93.0,68.8040696470783,136.0,411.0,98.35649444749441,433.0,79.91245209602819
1054,134.0,62.93647591023825,112.0,65.69627082262737,91.0,64.48255578061404,56.0,420.0,72.71175970914196,455.0,69.87846592477543
1230,121.0,72.58787777583802,97.0,69.12307863514182,78.0,66.80568838055633,771.0,421.0,77.0454411370329,446.0,71.65193647069142
742,116.0,74.83314773547883,83.0,68.60029154456998,69.0,62.24146527838174,821.0,434.0,76.55063683601855,435.0,75.82875444051551
3108,112.0,70.94363960215179,101.0,69.58448102845921,94.0,70.22107945624305,139.0,432.0,91.97825830053534,416.0,83.06623862918075
2761,115.0,71.01408311032397,101.0,67.6904720030818,93.0,67.91906948714772,62.0,462.0,78.06407624509497,418.0,72.5741000633146
3856,116.0,69.27481504847198,94.0,68.78953408767936,84.0,69.13031173081747,77.0,431.0,86.2554346113913,434.0,74.444610281739
238,121.0,64.79969135728966,102.0,63.74950980203691,87.0,61.85466837676846,11.0,364.0,101.11874208078342,421.0,97.91833331914918
3956,146.0,75.09993342207434,118.0,70.22819946431775,89.0,72.2841614740048,103.0,418.0,77.74316690230724,456.0,61.00819617067857
1664,122.0,57.8013840664737,105.0,57.09640969448079,106.0,62.5939294181153,10.0,421.0,102.51341375644458,424.0,66.70082458260917
216,125.0,73.83088784512888,97.0,72.40856302952021,78.0,72.22188034107116,35.0,375.0,85.61541917201598,457.0,79.435508432942
3212,128.0,69.6921803361037,98.0,65.86349520030045,76.0,61.318838867023565,48.0,428.0,66.34003316248794,413.0,86.09878047916823
2007,113.0,72.70488291717415,90.0,71.13367697511495,73.0,69.46941773183363,69.0,447.0,93.77632963600144,399.0,91.2414379544733
1119,129.0,74.02026749478821,94.0,68.84039511798287,72.0,61.48983655857283,94.0,431.0,79.97499609252883,436.0,77.91662210337407
714,137.0,68.4470598345904,122.0,64.89221833163049,95.0,68.20557161991974,57.0,429.0,91.22499657440389,428.0,84.97646733066749
3768,134.0,63.00793600809346,116.0,65.66582063752801,97.0,69.18814927427962,55.0,431.0,75.57115851963631,431.0,73.40980860893181
390,143.0,67.02238432046416,124.0,71.09149034870488,109.0,76.3740793725201,375.0,424.0,77.74316690230724,451.0,64.81512169239521
3452,111.0,71.47027354082255,85.0,67.20119046564577,67.0,63.12685640834652,62.0,459.0,63.52952069707436,425.0,72.43617880589781
1272,118.0,68.18357573492314,102.0,67.57958271549181,91.0,70.14983962918234,17.0,395.0,83.6719785830358,441.0,76.21679604916491
281,145.0,66.64082832618455,112.0,64.319514923544,80.0,64.19501538281614,167.0,395.0,57.59340239992772,476.0,55.47972602672079
3473,127.0,79.08223567907018,94.0,69.6921803361037,81.0,69.67065379340143,27.0,454.0,67.23838189605696,407.0,69.56292115775473
1528,139.0,67.29784543356496,117.0,64.38167441127949,93.0,62.24949798994366,53.0,459.0,65.86349520030045,411.0,67.90434448545984
603,126.0,71.92357054540605,98.0,68.32276341015489,78.0,63.20601237224193,16.0,430.0,73.40980860893181,431.0,74.85986908885161
1840,123.0,69.59885056522126,100.0,66.80568838055633,80.0,63.84355879804947,148.0,428.0,69.80687645210892,447.0,72.44308110509934
3919,137.0,67.12674578735364,108.0,67.0,90.0,71.449282711585,21.0,446.0,64.87680633323437,427.0,68.35202996254024
1188,121.0,67.92643079096678,98.0,63.93746945258312,73.0,60.29096117993144,45.0,429.0,73.70888684548153,433.0,68.38128398911503
2806,109.0,77.57576941287789,81.0,70.04998215560087,61.0,61.13918547053109,33.0,433.0,72.15954545311382,434.0,79.11384202527394
2726,138.0,69.98571282769076,112.0,68.18357573492314,96.0,68.9129886160802,123.0,432.0,70.66823897621902,446.0,72.48448109768049
3619,120.0,71.95137246779939,92.0,65.3299318842443,71.0,58.12056434688156,40.0,463.0,63.33245613427605,403.0,69.82836100038436
