photo_id;0;1;2;3;4;5;6;7;8
14911;0;1;1;1;0;1;0;1;1
370350;0;1;1;1;0;1;0;1;1
281297;0;1;1;1;0;1;0;1;1
113994;0;1;1;1;0;1;0;1;1
62436;0;1;1;1;0;1;0;1;1
4946;0;1;1;1;0;1;0;1;1
427125;0;1;1;1;0;1;0;1;1
246464;0;1;1;1;0;1;0;1;1
288520;0;1;1;1;0;1;0;1;1
270864;0;1;1;1;0;1;0;1;1
21033;0;1;1;1;0;1;0;1;1
103665;0;1;1;1;0;1;0;1;1
182558;0;1;1;1;0;1;0;1;1
358851;0;1;1;1;0;1;0;1;1
114038;0;1;1;1;0;1;0;1;1
3216;0;1;1;1;0;1;0;1;1
104312;0;1;1;1;0;1;0;1;1
22936;0;1;1;1;0;1;0;1;1
239452;0;1;1;1;0;1;0;1;1
209802;0;1;1;1;0;1;0;1;1
391713;0;1;1;1;0;1;0;1;1
67644;0;1;1;1;0;1;0;1;1
161849;0;1;1;1;0;1;0;1;1
325607;0;1;1;1;0;1;0;1;1
36332;0;1;1;1;0;1;0;1;1
241479;0;1;1;1;0;1;0;1;1
415484;0;1;1;1;0;1;0;1;1
8637;0;1;1;1;0;1;0;1;1
252814;0;1;1;1;0;1;0;1;1
394993;0;1;1;1;0;1;0;1;1
71506;0;1;1;1;0;1;0;1;1
196141;0;1;1;1;0;1;0;1;1
415619;0;1;1;1;0;1;0;1;1
344482;0;1;1;1;0;1;0;1;1
115345;0;1;1;1;0;1;0;1;1
89043;0;1;1;1;0;1;0;1;1
369784;0;1;1;1;0;1;0;1;1
154297;0;1;1;1;0;1;0;1;1
372888;0;1;1;1;0;1;0;1;1
366928;0;1;1;1;0;1;0;1;1
252488;0;1;1;1;0;1;0;1;1
219726;0;1;1;1;0;1;0;1;1
392704;0;1;1;1;0;1;0;1;1
87768;0;1;1;1;0;1;0;1;1
163650;0;1;1;1;0;1;0;1;1
350568;0;1;1;1;0;1;0;1;1
274895;0;1;1;1;0;1;0;1;1
39215;0;1;1;1;0;1;0;1;1
305926;0;1;1;1;0;1;0;1;1
195671;0;1;1;1;0;1;0;1;1
328543;0;1;1;1;0;1;0;1;1
64859;0;1;1;1;0;1;0;1;1
251700;0;1;1;1;0;1;0;1;1
459370;0;1;1;1;0;1;0;1;1
324652;0;1;1;1;0;1;0;1;1
17269;0;1;1;1;0;1;0;1;1
340451;0;1;1;1;0;1;0;1;1
230737;0;1;1;1;0;1;0;1;1
41903;0;1;1;1;0;1;0;1;1
274339;0;1;1;1;0;1;0;1;1
161617;0;1;1;1;0;1;0;1;1
23613;0;1;1;1;0;1;0;1;1
9287;0;1;1;1;0;1;0;1;1
435502;0;1;1;1;0;1;0;1;1
450305;0;1;1;1;0;1;0;1;1
59206;0;1;1;1;0;1;0;1;1
396179;0;1;1;1;0;1;0;1;1
70444;0;1;1;1;0;1;0;1;1
436051;0;1;1;1;0;1;0;1;1
151198;0;1;1;1;0;1;0;1;1
332375;0;1;1;1;0;1;0;1;1
218572;0;1;1;1;0;1;0;1;1
185669;0;1;1;1;0;1;0;1;1
323874;0;1;1;1;0;1;0;1;1
77525;0;1;1;1;0;1;0;1;1
249309;0;1;1;1;0;1;0;1;1
162739;0;1;1;1;0;1;0;1;1
51126;0;1;1;1;0;1;0;1;1
465025;0;1;1;1;0;1;0;1;1
122217;0;1;1;1;0;1;0;1;1
320307;0;1;1;1;0;1;0;1;1
172293;0;1;1;1;0;1;0;1;1
292780;0;1;1;1;0;1;0;1;1
37103;0;1;1;1;0;1;0;1;1
2403;0;1;1;1;0;1;0;1;1
309793;0;1;1;1;0;1;0;1;1
334071;0;1;1;1;0;1;0;1;1
197427;0;1;1;1;0;1;0;1;1
84522;0;1;1;1;0;1;0;1;1
198011;0;1;1;1;0;1;0;1;1
409569;0;1;1;1;0;1;0;1;1
26055;0;1;1;1;0;1;0;1;1
253360;0;1;1;1;0;1;0;1;1
420284;0;1;1;1;0;1;0;1;1
413634;0;1;1;1;0;1;0;1;1
281913;0;1;1;1;0;1;0;1;1
214436;0;1;1;1;0;1;0;1;1
109347;0;1;1;1;0;1;0;1;1
308355;0;1;1;1;0;1;0;1;1
21899;0;1;1;1;0;1;0;1;1
413852;0;1;1;1;0;1;0;1;1
40175;0;1;1;1;0;1;0;1;1
310910;0;1;1;1;0;1;0;1;1
152080;0;1;1;1;0;1;0;1;1
260257;0;1;1;1;0;1;0;1;1
268270;0;1;1;1;0;1;0;1;1
364074;0;1;1;1;0;1;0;1;1
66665;0;1;1;1;0;1;0;1;1
265651;0;1;1;1;0;1;0;1;1
162487;0;1;1;1;0;1;0;1;1
279216;0;1;1;1;0;1;0;1;1
171991;0;1;1;1;0;1;0;1;1
6093;0;1;1;1;0;1;0;1;1
257653;0;1;1;1;0;1;0;1;1
421526;0;1;1;1;0;1;0;1;1
117470;0;1;1;1;0;1;0;1;1
80039;0;1;1;1;0;1;0;1;1
2388;0;1;1;1;0;1;0;1;1
135860;0;1;1;1;0;1;0;1;1
178606;0;1;1;1;0;1;0;1;1
425660;0;1;1;1;0;1;0;1;1
85351;0;1;1;1;0;1;0;1;1
152872;0;1;1;1;0;1;0;1;1
384339;0;1;1;1;0;1;0;1;1
154564;0;1;1;1;0;1;0;1;1
290622;0;1;1;1;0;1;0;1;1
435038;0;1;1;1;0;1;0;1;1
192492;0;1;1;1;0;1;0;1;1
277114;0;1;1;1;0;1;0;1;1
455358;0;1;1;1;0;1;0;1;1
390517;0;1;1;1;0;1;0;1;1
294823;0;1;1;1;0;1;0;1;1
381834;0;1;1;1;0;1;0;1;1
334505;0;1;1;1;0;1;0;1;1
295194;0;1;1;1;0;1;0;1;1
57040;0;1;1;1;0;1;0;1;1
15119;0;1;1;1;0;1;0;1;1
31515;0;1;1;1;0;1;0;1;1
446736;0;1;1;1;0;1;0;1;1
243244;0;1;1;1;0;1;0;1;1
299245;0;1;1;1;0;1;0;1;1
372240;0;1;1;1;0;1;0;1;1
429729;0;1;1;1;0;1;0;1;1
85439;0;1;1;1;0;1;0;1;1
407704;0;1;1;1;0;1;0;1;1
396781;0;1;1;1;0;1;0;1;1
16288;0;1;1;1;0;1;0;1;1
235319;0;1;1;1;0;1;0;1;1
181599;0;1;1;1;0;1;0;1;1
237341;0;1;1;1;0;1;0;1;1
112400;0;1;1;1;0;1;0;1;1
116688;0;1;1;1;0;1;0;1;1
282975;0;1;1;1;0;1;0;1;1
459434;0;1;1;1;0;1;0;1;1
130798;0;1;1;1;0;1;0;1;1
295201;0;1;1;1;0;1;0;1;1
312688;0;1;1;1;0;1;0;1;1
237378;0;1;1;1;0;1;0;1;1
431301;0;1;1;1;0;1;0;1;1
398586;0;1;1;1;0;1;0;1;1
425773;0;1;1;1;0;1;0;1;1
157884;0;1;1;1;0;1;0;1;1
56528;0;1;1;1;0;1;0;1;1
262211;0;1;1;1;0;1;0;1;1
22228;0;1;1;1;0;1;0;1;1
409410;0;1;1;1;0;1;0;1;1
433392;0;1;1;1;0;1;0;1;1
392589;0;1;1;1;0;1;0;1;1
159780;0;1;1;1;0;1;0;1;1
399737;0;1;1;1;0;1;0;1;1
376960;0;1;1;1;0;1;0;1;1
329895;0;1;1;1;0;1;0;1;1
346222;0;1;1;1;0;1;0;1;1
328868;0;1;1;1;0;1;0;1;1
324954;0;1;1;1;0;1;0;1;1
216551;0;1;1;1;0;1;0;1;1
354068;0;1;1;1;0;1;0;1;1
285061;0;1;1;1;0;1;0;1;1
124914;0;1;1;1;0;1;0;1;1
117150;0;1;1;1;0;1;0;1;1
283956;0;1;1;1;0;1;0;1;1
317140;0;1;1;1;0;1;0;1;1
19006;0;1;1;1;0;1;0;1;1
37607;0;1;1;1;0;1;0;1;1
140259;0;1;1;1;0;1;0;1;1
298519;0;1;1;1;0;1;0;1;1
103448;0;1;1;1;0;1;0;1;1
53179;0;1;1;1;0;1;0;1;1
326467;0;1;1;1;0;1;0;1;1
194343;0;1;1;1;0;1;0;1;1
301347;0;1;1;1;0;1;0;1;1
117361;0;1;1;1;0;1;0;1;1
303918;0;1;1;1;0;1;0;1;1
376026;0;1;1;1;0;1;0;1;1
312745;0;1;1;1;0;1;0;1;1
125757;0;1;1;1;0;1;0;1;1
326432;0;1;1;1;0;1;0;1;1
183924;0;1;1;1;0;1;0;1;1
62573;0;1;1;1;0;1;0;1;1
456469;0;1;1;1;0;1;0;1;1
396271;0;1;1;1;0;1;0;1;1
255967;0;1;1;1;0;1;0;1;1
9356;0;1;1;1;0;1;0;1;1
70513;0;1;1;1;0;1;0;1;1
51677;0;1;1;1;0;1;0;1;1
214816;0;1;1;1;0;1;0;1;1
60589;0;1;1;1;0;1;0;1;1
374249;0;1;1;1;0;1;0;1;1
168365;0;1;1;1;0;1;0;1;1
252970;0;1;1;1;0;1;0;1;1
376805;0;1;1;1;0;1;0;1;1
214851;0;1;1;1;0;1;0;1;1
436706;0;1;1;1;0;1;0;1;1
457264;0;1;1;1;0;1;0;1;1
271190;0;1;1;1;0;1;0;1;1
82524;0;1;1;1;0;1;0;1;1
36122;0;1;1;1;0;1;0;1;1
78733;0;1;1;1;0;1;0;1;1
343965;0;1;1;1;0;1;0;1;1
35853;0;1;1;1;0;1;0;1;1
133782;0;1;1;1;0;1;0;1;1
74922;0;1;1;1;0;1;0;1;1
384395;0;1;1;1;0;1;0;1;1
435042;0;1;1;1;0;1;0;1;1
403141;0;1;1;1;0;1;0;1;1
254160;0;1;1;1;0;1;0;1;1
14758;0;1;1;1;0;1;0;1;1
52313;0;1;1;1;0;1;0;1;1
185256;0;1;1;1;0;1;0;1;1
301004;0;1;1;1;0;1;0;1;1
128752;0;1;1;1;0;1;0;1;1
2682;0;1;1;1;0;1;0;1;1
298805;0;1;1;1;0;1;0;1;1
33201;0;1;1;1;0;1;0;1;1
280902;0;1;1;1;0;1;0;1;1
464093;0;1;1;1;0;1;0;1;1
361568;0;1;1;1;0;1;0;1;1
142053;0;1;1;1;0;1;0;1;1
177246;0;1;1;1;0;1;0;1;1
155036;0;1;1;1;0;1;0;1;1
440012;0;1;1;1;0;1;0;1;1
270663;0;1;1;1;0;1;0;1;1
54172;0;1;1;1;0;1;0;1;1
62587;0;1;1;1;0;1;0;1;1
456004;0;1;1;1;0;1;0;1;1
136723;0;1;1;1;0;1;0;1;1
392064;0;1;1;1;0;1;0;1;1
123035;0;1;1;1;0;1;0;1;1
433407;0;1;1;1;0;1;0;1;1
178587;0;1;1;1;0;1;0;1;1
159027;0;1;1;1;0;1;0;1;1
445740;0;1;1;1;0;1;0;1;1
32649;0;1;1;1;0;1;0;1;1
320085;0;1;1;1;0;1;0;1;1
362796;0;1;1;1;0;1;0;1;1
175691;0;1;1;1;0;1;0;1;1
63233;0;1;1;1;0;1;0;1;1
117550;0;1;1;1;0;1;0;1;1
278408;0;1;1;1;0;1;0;1;1
433893;0;1;1;1;0;1;0;1;1
249885;0;1;1;1;0;1;0;1;1
51946;0;1;1;1;0;1;0;1;1
317498;0;1;1;1;0;1;0;1;1
41312;0;1;1;1;0;1;0;1;1
140153;0;1;1;1;0;1;0;1;1
378938;0;1;1;1;0;1;0;1;1
351811;0;1;1;1;0;1;0;1;1
215962;0;1;1;1;0;1;0;1;1
257919;0;1;1;1;0;1;0;1;1
189079;0;1;1;1;0;1;0;1;1
343106;0;1;1;1;0;1;0;1;1
35482;0;1;1;1;0;1;0;1;1
470379;0;1;1;1;0;1;0;1;1
431564;0;1;1;1;0;1;0;1;1
182386;0;1;1;1;0;1;0;1;1
395151;0;1;1;1;0;1;0;1;1
31402;0;1;1;1;0;1;0;1;1
144143;0;1;1;1;0;1;0;1;1
205532;0;1;1;1;0;1;0;1;1
155167;0;1;1;1;0;1;0;1;1
194401;0;1;1;1;0;1;0;1;1
233865;0;1;1;1;0;1;0;1;1
55252;0;1;1;1;0;1;0;1;1
153539;0;1;1;1;0;1;0;1;1
350844;0;1;1;1;0;1;0;1;1
179109;0;1;1;1;0;1;0;1;1
86636;0;1;1;1;0;1;0;1;1
46195;0;1;1;1;0;1;0;1;1
5505;0;1;1;1;0;1;0;1;1
113669;0;1;1;1;0;1;0;1;1
363135;0;1;1;1;0;1;0;1;1
52456;0;1;1;1;0;1;0;1;1
51607;0;1;1;1;0;1;0;1;1
240025;0;1;1;1;0;1;0;1;1
369674;0;1;1;1;0;1;0;1;1
29002;0;1;1;1;0;1;0;1;1
154310;0;1;1;1;0;1;0;1;1
329744;0;1;1;1;0;1;0;1;1
299454;0;1;1;1;0;1;0;1;1
43969;0;1;1;1;0;1;0;1;1
298853;0;1;1;1;0;1;0;1;1
180075;0;1;1;1;0;1;0;1;1
413189;0;1;1;1;0;1;0;1;1
361206;0;1;1;1;0;1;0;1;1
310915;0;1;1;1;0;1;0;1;1
216863;0;1;1;1;0;1;0;1;1
76299;0;1;1;1;0;1;0;1;1
399116;0;1;1;1;0;1;0;1;1
353627;0;1;1;1;0;1;0;1;1
227626;0;1;1;1;0;1;0;1;1
202072;0;1;1;1;0;1;0;1;1
422779;0;1;1;1;0;1;0;1;1
57810;0;1;1;1;0;1;0;1;1
84255;0;1;1;1;0;1;0;1;1
151938;0;1;1;1;0;1;0;1;1
196003;0;1;1;1;0;1;0;1;1
389424;0;1;1;1;0;1;0;1;1
180801;0;1;1;1;0;1;0;1;1
116567;0;1;1;1;0;1;0;1;1
340442;0;1;1;1;0;1;0;1;1
44570;0;1;1;1;0;1;0;1;1
81966;0;1;1;1;0;1;0;1;1
117942;0;1;1;1;0;1;0;1;1
19647;0;1;1;1;0;1;0;1;1
75991;0;1;1;1;0;1;0;1;1
181752;0;1;1;1;0;1;0;1;1
341979;0;1;1;1;0;1;0;1;1
207115;0;1;1;1;0;1;0;1;1
330172;0;1;1;1;0;1;0;1;1
100230;0;1;1;1;0;1;0;1;1
13617;0;1;1;1;0;1;0;1;1
104784;0;1;1;1;0;1;0;1;1
45115;0;1;1;1;0;1;0;1;1
55858;0;1;1;1;0;1;0;1;1
116241;0;1;1;1;0;1;0;1;1
7561;0;1;1;1;0;1;0;1;1
202583;0;1;1;1;0;1;0;1;1
336741;0;1;1;1;0;1;0;1;1
52587;0;1;1;1;0;1;0;1;1
22980;0;1;1;1;0;1;0;1;1
97074;0;1;1;1;0;1;0;1;1
358787;0;1;1;1;0;1;0;1;1
156548;0;1;1;1;0;1;0;1;1
190573;0;1;1;1;0;1;0;1;1
325648;0;1;1;1;0;1;0;1;1
370955;0;1;1;1;0;1;0;1;1
104960;0;1;1;1;0;1;0;1;1
351934;0;1;1;1;0;1;0;1;1
468782;0;1;1;1;0;1;0;1;1
142245;0;1;1;1;0;1;0;1;1
421594;0;1;1;1;0;1;0;1;1
34969;0;1;1;1;0;1;0;1;1
18374;0;1;1;1;0;1;0;1;1
237750;0;1;1;1;0;1;0;1;1
381904;0;1;1;1;0;1;0;1;1
31523;0;1;1;1;0;1;0;1;1
305965;0;1;1;1;0;1;0;1;1
19742;0;1;1;1;0;1;0;1;1
370688;0;1;1;1;0;1;0;1;1
91167;0;1;1;1;0;1;0;1;1
128240;0;1;1;1;0;1;0;1;1
369455;0;1;1;1;0;1;0;1;1
217520;0;1;1;1;0;1;0;1;1
199630;0;1;1;1;0;1;0;1;1
407115;0;1;1;1;0;1;0;1;1
431246;0;1;1;1;0;1;0;1;1
429632;0;1;1;1;0;1;0;1;1
185258;0;1;1;1;0;1;0;1;1
412268;0;1;1;1;0;1;0;1;1
199020;0;1;1;1;0;1;0;1;1
80330;0;1;1;1;0;1;0;1;1
412674;0;1;1;1;0;1;0;1;1
233466;0;1;1;1;0;1;0;1;1
211496;0;1;1;1;0;1;0;1;1
127568;0;1;1;1;0;1;0;1;1
119390;0;1;1;1;0;1;0;1;1
116483;0;1;1;1;0;1;0;1;1
347163;0;1;1;1;0;1;0;1;1
167559;0;1;1;1;0;1;0;1;1
308269;0;1;1;1;0;1;0;1;1
134679;0;1;1;1;0;1;0;1;1
404596;0;1;1;1;0;1;0;1;1
442095;0;1;1;1;0;1;0;1;1
310489;0;1;1;1;0;1;0;1;1
335230;0;1;1;1;0;1;0;1;1
263592;0;1;1;1;0;1;0;1;1
363717;0;1;1;1;0;1;0;1;1
181079;0;1;1;1;0;1;0;1;1
404092;0;1;1;1;0;1;0;1;1
117086;0;1;1;1;0;1;0;1;1
324812;0;1;1;1;0;1;0;1;1
454534;0;1;1;1;0;1;0;1;1
245255;0;1;1;1;0;1;0;1;1
297152;0;1;1;1;0;1;0;1;1
345039;0;1;1;1;0;1;0;1;1
11178;0;1;1;1;0;1;0;1;1
213194;0;1;1;1;0;1;0;1;1
307177;0;1;1;1;0;1;0;1;1
457024;0;1;1;1;0;1;0;1;1
352087;0;1;1;1;0;1;0;1;1
188424;0;1;1;1;0;1;0;1;1
28161;0;1;1;1;0;1;0;1;1
187805;0;1;1;1;0;1;0;1;1
295942;0;1;1;1;0;1;0;1;1
76574;0;1;1;1;0;1;0;1;1
394140;0;1;1;1;0;1;0;1;1
160258;0;1;1;1;0;1;0;1;1
361538;0;1;1;1;0;1;0;1;1
424062;0;1;1;1;0;1;0;1;1
270052;0;1;1;1;0;1;0;1;1
35792;0;1;1;1;0;1;0;1;1
56687;0;1;1;1;0;1;0;1;1
188254;0;1;1;1;0;1;0;1;1
367800;0;1;1;1;0;1;0;1;1
378901;0;1;1;1;0;1;0;1;1
70422;0;1;1;1;0;1;0;1;1
419082;0;1;1;1;0;1;0;1;1
124249;0;1;1;1;0;1;0;1;1
167972;0;1;1;1;0;1;0;1;1
271829;0;1;1;1;0;1;0;1;1
88460;0;1;1;1;0;1;0;1;1
162591;0;1;1;1;0;1;0;1;1
332216;0;1;1;1;0;1;0;1;1
372854;0;1;1;1;0;1;0;1;1
2957;0;1;1;1;0;1;0;1;1
396222;0;1;1;1;0;1;0;1;1
50720;0;1;1;1;0;1;0;1;1
166466;0;1;1;1;0;1;0;1;1
39028;0;1;1;1;0;1;0;1;1
129453;0;1;1;1;0;1;0;1;1
425891;0;1;1;1;0;1;0;1;1
102336;0;1;1;1;0;1;0;1;1
259030;0;1;1;1;0;1;0;1;1
235035;0;1;1;1;0;1;0;1;1
96285;0;1;1;1;0;1;0;1;1
309940;0;1;1;1;0;1;0;1;1
395321;0;1;1;1;0;1;0;1;1
269710;0;1;1;1;0;1;0;1;1
377102;0;1;1;1;0;1;0;1;1
74774;0;1;1;1;0;1;0;1;1
382391;0;1;1;1;0;1;0;1;1
188760;0;1;1;1;0;1;0;1;1
184918;0;1;1;1;0;1;0;1;1
356878;0;1;1;1;0;1;0;1;1
88225;0;1;1;1;0;1;0;1;1
205455;0;1;1;1;0;1;0;1;1
375757;0;1;1;1;0;1;0;1;1
92379;0;1;1;1;0;1;0;1;1
274694;0;1;1;1;0;1;0;1;1
225985;0;1;1;1;0;1;0;1;1
370559;0;1;1;1;0;1;0;1;1
79645;0;1;1;1;0;1;0;1;1
142373;0;1;1;1;0;1;0;1;1
242729;0;1;1;1;0;1;0;1;1
75685;0;1;1;1;0;1;0;1;1
421859;0;1;1;1;0;1;0;1;1
358474;0;1;1;1;0;1;0;1;1
459431;0;1;1;1;0;1;0;1;1
103229;0;1;1;1;0;1;0;1;1
281308;0;1;1;1;0;1;0;1;1
135609;0;1;1;1;0;1;0;1;1
6130;0;1;1;1;0;1;0;1;1
175075;0;1;1;1;0;1;0;1;1
328530;0;1;1;1;0;1;0;1;1
329217;0;1;1;1;0;1;0;1;1
351197;0;1;1;1;0;1;0;1;1
292836;0;1;1;1;0;1;0;1;1
46967;0;1;1;1;0;1;0;1;1
209945;0;1;1;1;0;1;0;1;1
155154;0;1;1;1;0;1;0;1;1
383203;0;1;1;1;0;1;0;1;1
220349;0;1;1;1;0;1;0;1;1
4103;0;1;1;1;0;1;0;1;1
306747;0;1;1;1;0;1;0;1;1
369887;0;1;1;1;0;1;0;1;1
251317;0;1;1;1;0;1;0;1;1
437205;0;1;1;1;0;1;0;1;1
171897;0;1;1;1;0;1;0;1;1
220454;0;1;1;1;0;1;0;1;1
201045;0;1;1;1;0;1;0;1;1
347764;0;1;1;1;0;1;0;1;1
363989;0;1;1;1;0;1;0;1;1
418106;0;1;1;1;0;1;0;1;1
180827;0;1;1;1;0;1;0;1;1
290947;0;1;1;1;0;1;0;1;1
333623;0;1;1;1;0;1;0;1;1
329278;0;1;1;1;0;1;0;1;1
16953;0;1;1;1;0;1;0;1;1
226789;0;1;1;1;0;1;0;1;1
195267;0;1;1;1;0;1;0;1;1
313950;0;1;1;1;0;1;0;1;1
321856;0;1;1;1;0;1;0;1;1
98006;0;1;1;1;0;1;0;1;1
77945;0;1;1;1;0;1;0;1;1
253632;0;1;1;1;0;1;0;1;1
301071;0;1;1;1;0;1;0;1;1
26491;0;1;1;1;0;1;0;1;1
92229;0;1;1;1;0;1;0;1;1
239271;0;1;1;1;0;1;0;1;1
133233;0;1;1;1;0;1;0;1;1
398989;0;1;1;1;0;1;0;1;1
187505;0;1;1;1;0;1;0;1;1
131557;0;1;1;1;0;1;0;1;1
386252;0;1;1;1;0;1;0;1;1
349964;0;1;1;1;0;1;0;1;1
457583;0;1;1;1;0;1;0;1;1
435891;0;1;1;1;0;1;0;1;1
363216;0;1;1;1;0;1;0;1;1
74600;0;1;1;1;0;1;0;1;1
118755;0;1;1;1;0;1;0;1;1
104938;0;1;1;1;0;1;0;1;1
404518;0;1;1;1;0;1;0;1;1
228417;0;1;1;1;0;1;0;1;1
224317;0;1;1;1;0;1;0;1;1
221821;0;1;1;1;0;1;0;1;1
411887;0;1;1;1;0;1;0;1;1
128071;0;1;1;1;0;1;0;1;1
368873;0;1;1;1;0;1;0;1;1
234324;0;1;1;1;0;1;0;1;1
379123;0;1;1;1;0;1;0;1;1
448323;0;1;1;1;0;1;0;1;1
44429;0;1;1;1;0;1;0;1;1
9663;0;1;1;1;0;1;0;1;1
17127;0;1;1;1;0;1;0;1;1
42377;0;1;1;1;0;1;0;1;1
392463;0;1;1;1;0;1;0;1;1
428317;0;1;1;1;0;1;0;1;1
33656;0;1;1;1;0;1;0;1;1
436570;0;1;1;1;0;1;0;1;1
268666;0;1;1;1;0;1;0;1;1
113053;0;1;1;1;0;1;0;1;1
262551;0;1;1;1;0;1;0;1;1
56533;0;1;1;1;0;1;0;1;1
164980;0;1;1;1;0;1;0;1;1
263950;0;1;1;1;0;1;0;1;1
13487;0;1;1;1;0;1;0;1;1
69471;0;1;1;1;0;1;0;1;1
30307;0;1;1;1;0;1;0;1;1
9867;0;1;1;1;0;1;0;1;1
82693;0;1;1;1;0;1;0;1;1
190318;0;1;1;1;0;1;0;1;1
181010;0;1;1;1;0;1;0;1;1
309674;0;1;1;1;0;1;0;1;1
193451;0;1;1;1;0;1;0;1;1
177626;0;1;1;1;0;1;0;1;1
182394;0;1;1;1;0;1;0;1;1
407142;0;1;1;1;0;1;0;1;1
445433;0;1;1;1;0;1;0;1;1
37946;0;1;1;1;0;1;0;1;1
357017;0;1;1;1;0;1;0;1;1
49186;0;1;1;1;0;1;0;1;1
301911;0;1;1;1;0;1;0;1;1
420209;0;1;1;1;0;1;0;1;1
157679;0;1;1;1;0;1;0;1;1
190171;0;1;1;1;0;1;0;1;1
437558;0;1;1;1;0;1;0;1;1
404084;0;1;1;1;0;1;0;1;1
214466;0;1;1;1;0;1;0;1;1
415207;0;1;1;1;0;1;0;1;1
89063;0;1;1;1;0;1;0;1;1
181088;0;1;1;1;0;1;0;1;1
336941;0;1;1;1;0;1;0;1;1
224136;0;1;1;1;0;1;0;1;1
325079;0;1;1;1;0;1;0;1;1
304892;0;1;1;1;0;1;0;1;1
275163;0;1;1;1;0;1;0;1;1
273449;0;1;1;1;0;1;0;1;1
274722;0;1;1;1;0;1;0;1;1
16556;0;1;1;1;0;1;0;1;1
188946;0;1;1;1;0;1;0;1;1
351037;0;1;1;1;0;1;0;1;1
206232;0;1;1;1;0;1;0;1;1
265926;0;1;1;1;0;1;0;1;1
201144;0;1;1;1;0;1;0;1;1
189818;0;1;1;1;0;1;0;1;1
104987;0;1;1;1;0;1;0;1;1
382291;0;1;1;1;0;1;0;1;1
390768;0;1;1;1;0;1;0;1;1
272544;0;1;1;1;0;1;0;1;1
48067;0;1;1;1;0;1;0;1;1
227031;0;1;1;1;0;1;0;1;1
342959;0;1;1;1;0;1;0;1;1
414126;0;1;1;1;0;1;0;1;1
202404;0;1;1;1;0;1;0;1;1
96495;0;1;1;1;0;1;0;1;1
68251;0;1;1;1;0;1;0;1;1
144515;0;1;1;1;0;1;0;1;1
17579;0;1;1;1;0;1;0;1;1
152520;0;1;1;1;0;1;0;1;1
280347;0;1;1;1;0;1;0;1;1
90667;0;1;1;1;0;1;0;1;1
81694;0;1;1;1;0;1;0;1;1
455429;0;1;1;1;0;1;0;1;1
307969;0;1;1;1;0;1;0;1;1
39924;0;1;1;1;0;1;0;1;1
254388;0;1;1;1;0;1;0;1;1
471919;0;1;1;1;0;1;0;1;1
184591;0;1;1;1;0;1;0;1;1
119129;0;1;1;1;0;1;0;1;1
290916;0;1;1;1;0;1;0;1;1
255907;0;1;1;1;0;1;0;1;1
259225;0;1;1;1;0;1;0;1;1
196131;0;1;1;1;0;1;0;1;1
367028;0;1;1;1;0;1;0;1;1
390648;0;1;1;1;0;1;0;1;1
50790;0;1;1;1;0;1;0;1;1
189699;0;1;1;1;0;1;0;1;1
316334;0;1;1;1;0;1;0;1;1
409478;0;1;1;1;0;1;0;1;1
270429;0;1;1;1;0;1;0;1;1
119865;0;1;1;1;0;1;0;1;1
283796;0;1;1;1;0;1;0;1;1
363616;0;1;1;1;0;1;0;1;1
445164;0;1;1;1;0;1;0;1;1
79679;0;1;1;1;0;1;0;1;1
140355;0;1;1;1;0;1;0;1;1
94580;0;1;1;1;0;1;0;1;1
33475;0;1;1;1;0;1;0;1;1
21693;0;1;1;1;0;1;0;1;1
439125;0;1;1;1;0;1;0;1;1
275564;0;1;1;1;0;1;0;1;1
252270;0;1;1;1;0;1;0;1;1
225549;0;1;1;1;0;1;0;1;1
79985;0;1;1;1;0;1;0;1;1
217937;0;1;1;1;0;1;0;1;1
219379;0;1;1;1;0;1;0;1;1
165946;0;1;1;1;0;1;0;1;1
40559;0;1;1;1;0;1;0;1;1
437895;0;1;1;1;0;1;0;1;1
440162;0;1;1;1;0;1;0;1;1
283251;0;1;1;1;0;1;0;1;1
398265;0;1;1;1;0;1;0;1;1
40474;0;1;1;1;0;1;0;1;1
102995;0;1;1;1;0;1;0;1;1
138710;0;1;1;1;0;1;0;1;1
148504;0;1;1;1;0;1;0;1;1
175088;0;1;1;1;0;1;0;1;1
321940;0;1;1;1;0;1;0;1;1
13246;0;1;1;1;0;1;0;1;1
467193;0;1;1;1;0;1;0;1;1
213832;0;1;1;1;0;1;0;1;1
202243;0;1;1;1;0;1;0;1;1
341338;0;1;1;1;0;1;0;1;1
299730;0;1;1;1;0;1;0;1;1
287669;0;1;1;1;0;1;0;1;1
64188;0;1;1;1;0;1;0;1;1
272470;0;1;1;1;0;1;0;1;1
48883;0;1;1;1;0;1;0;1;1
160822;0;1;1;1;0;1;0;1;1
32749;0;1;1;1;0;1;0;1;1
252249;0;1;1;1;0;1;0;1;1
280060;0;1;1;1;0;1;0;1;1
189135;0;1;1;1;0;1;0;1;1
296431;0;1;1;1;0;1;0;1;1
95530;0;1;1;1;0;1;0;1;1
112478;0;1;1;1;0;1;0;1;1
88297;0;1;1;1;0;1;0;1;1
403427;0;1;1;1;0;1;0;1;1
324069;0;1;1;1;0;1;0;1;1
349956;0;1;1;1;0;1;0;1;1
333098;0;1;1;1;0;1;0;1;1
2373;0;1;1;1;0;1;0;1;1
328089;0;1;1;1;0;1;0;1;1
101720;0;1;1;1;0;1;0;1;1
322936;0;1;1;1;0;1;0;1;1
