img,x,y
img_52270.jpg,110.801802735,178.614121426
img_52270.jpg,170.051344743,69.5702463795
img_52278.jpg,110.714687369,168.661603021
img_52278.jpg,116.564713376,53.2711677282
img_52278.jpg,75.5343347639,114.764663805
img_5235.jpg,103.830857732,54.6752811883
img_5235.jpg,120.816543418,169.259088695
img_5235.jpg,104.11444522,115.989765062
img_52360.jpg,112.085217608,167.755134216
img_52360.jpg,112.075518221,53.4642260114
img_52360.jpg,98.503962704,126.773892774
img_52457.jpg,110.613606425,169.170314027
img_52457.jpg,114.738735359,53.7766245675
img_52457.jpg,90.0667420814,121.939668175
img_52526.jpg,72.4787672895,111.513710264
img_52526.jpg,113.961782614,53.1094701386
img_52526.jpg,116.033103328,170.548519521
img_52577.jpg,49.8694232151,71.09242929
img_52577.jpg,112.492097551,178.968494871
img_52577.jpg,170.167777143,68.9472682277
img_52669.jpg,44.6274522416,80.863382003
img_52669.jpg,164.831522081,63.0723663547
img_52669.jpg,121.691501871,178.160983431
img_52671.jpg,51.8342371774,154.5790918
img_52671.jpg,108.846019664,43.606935194
img_52671.jpg,171.889425186,150.682316806
img_52690.jpg,120.72898928,169.051352186
img_52690.jpg,105.887924708,54.2577386349
img_52690.jpg,93.2761159687,116.420846756
img_5275.jpg,111.913154943,43.0092933825
img_5275.jpg,50.3221000586,150.951401991
img_5275.jpg,169.492165154,153.53109066
img_52774.jpg,54.2860287892,114.902794242
img_52774.jpg,169.499704866,110.55801501
img_52774.jpg,102.957716702,91.0517970402
img_52810.jpg,107.514560962,51.8747624729
img_52810.jpg,84.2436149312,123.180309976
img_52810.jpg,120.863755116,167.920447618
img_52818.jpg,171.177323373,70.5403899721
img_52818.jpg,51.0275075694,70.5017071442
img_52818.jpg,111.290608262,179.560375457
img_52819.jpg,87.6908293999,86.9244774107
img_52819.jpg,52.532450094,116.229612389
img_52819.jpg,167.317556699,110.18192054
img_5288.jpg,95.3679394131,112.350268223
img_5288.jpg,115.98250032,53.0468649964
img_5288.jpg,109.214055475,169.469463059
img_52893.jpg,121.872275634,52.6563709923
img_52893.jpg,107.899225127,166.159366842
img_52893.jpg,61.9155759162,122.476439791
img_52919.jpg,119.877445842,168.415050664
img_52919.jpg,109.754671756,51.9110035954
img_52919.jpg,79.4037044833,119.783203536
img_530.jpg,109.966324915,55.3309160623
img_530.jpg,117.408753028,168.480664829
img_530.jpg,64.6788908766,104.01431127
img_53012.jpg,113.464452214,179.527866073
img_53012.jpg,49.9863101742,72.4155151359
img_53012.jpg,169.94676323,68.5561908392
img_53014.jpg,51.1947925861,113.300573698
img_53014.jpg,168.108922747,108.104546018
img_53014.jpg,110.136487716,124.067030634
img_53127.jpg,122.872940967,169.403347876
img_53127.jpg,102.89555469,54.6435095009
img_53127.jpg,99.2097158968,114.304272392
img_53187.jpg,120.851329442,178.718871595
img_53187.jpg,45.7391936299,80.0975101112
img_53187.jpg,166.242680464,64.3707092378
img_53195.jpg,113.909521372,169.478969371
img_53195.jpg,112.908044979,52.3602657057
img_53195.jpg,87.4752769522,112.31667117
img_53252.jpg,168.448919086,108.76092238
img_53252.jpg,51.6482398843,113.645215028
img_53252.jpg,105.744805195,117.209090909
img_53265.jpg,106.997947688,52.4920745819
img_53265.jpg,121.086656542,168.045563029
img_53265.jpg,83.6458628842,122.906146572
img_53367.jpg,43.9536651011,113.668056362
img_53367.jpg,151.449502944,50.8748812765
img_53367.jpg,153.550861734,170.87346119
img_53384.jpg,167.5286554,109.658992571
img_53384.jpg,50.3731309054,110.762774057
img_53384.jpg,101.205366357,127.282765738
img_53507.jpg,95.2253833542,171.553766033
img_53507.jpg,155.318076028,136.511442979
img_53507.jpg,116.095049831,54.9002965159
img_53545.jpg,113.861379824,179.596258106
img_53545.jpg,50.1818644607,72.7652561247
img_53545.jpg,170.245286636,68.5239343005
img_5362.jpg,178.993402451,110.6169756
img_5362.jpg,70.5704706478,171.162449393
img_5362.jpg,69.4584151932,50.8398821218
img_53626.jpg,111.473787068,168.996856148
img_53626.jpg,77.8677966102,117.965485362
img_53626.jpg,116.19172402,52.7498824435
img_53707.jpg,49.9324817518,71.2122002086
img_53707.jpg,112.487534771,179.102451058
img_53707.jpg,170.177767919,69.0477850307
img_53736.jpg,118.600673573,52.9637208509
img_53736.jpg,107.172320047,168.121376887
img_53736.jpg,89.0480427046,118.377224199
img_53768.jpg,116.832005425,168.709060858
img_53768.jpg,111.937087494,54.7298189203
img_53768.jpg,65.2550951087,108.753736413
img_53796.jpg,99.9765513974,113.545239223
img_53796.jpg,121.277404229,169.743917544
img_53796.jpg,104.117097824,54.7372365941
img_53833.jpg,117.466504392,178.562017145
img_53833.jpg,166.730476547,65.7120134731
img_53833.jpg,46.0264331628,76.5226288863
img_53925.jpg,106.986632525,52.4667766156
img_53925.jpg,121.258562013,167.428423728
img_53925.jpg,80.2575216726,127.287353391
img_53955.jpg,110.876977227,168.986769009
img_53955.jpg,116.650416273,52.5633422024
img_53955.jpg,79.5159429092,116.889158822
img_54034.jpg,124.823476434,167.843118755
img_54034.jpg,106.988179766,54.7190642315
img_54034.jpg,31.0136327185,139.45308741
img_54046.jpg,111.48664587,52.8862869108
img_54046.jpg,115.817351796,169.161488533
img_54046.jpg,84.3618008186,122.158253752
img_5410.jpg,116.891704477,168.477955654
img_5410.jpg,110.488268438,54.3110335548
img_5410.jpg,77.8918205805,121.047823219
img_54176.jpg,110.697408309,169.337090645
img_54176.jpg,84.9677419355,119.495076401
img_54176.jpg,115.571188576,53.6189416212
img_54278.jpg,53.3197254971,109.425039592
img_54278.jpg,167.837842249,112.659076998
img_54278.jpg,91.7119509704,117.888321416
img_54300.jpg,116.41421035,53.945319042
img_54300.jpg,83.5366972477,118.884010485
img_54300.jpg,110.121901893,169.679862306
img_54312.jpg,44.2700313841,82.1177224108
img_54312.jpg,164.175788555,62.828637327
img_54312.jpg,122.548890449,178.425732952
img_54315.jpg,166.997622325,65.8299962458
img_54315.jpg,117.211687695,178.504460751
img_54315.jpg,46.2479181693,76.133958429
img_54317.jpg,111.324953096,55.0525745257
img_54317.jpg,115.868539139,168.32836131
img_54317.jpg,63.9524258125,104.974564296
img_54319.jpg,168.300560409,113.746950717
img_54319.jpg,53.7700433963,107.303686495
img_54319.jpg,91.647819063,124.812277868
img_54371.jpg,113.841603588,166.603668549
img_54371.jpg,113.112998297,52.4103392569
img_54371.jpg,70.0894097222,101.711371528
img_54374.jpg,178.886279615,111.086435824
img_54374.jpg,70.701540852,51.9638741422
img_54374.jpg,68.7315297907,171.244766506
img_54408.jpg,118.04929,52.8110837757
img_54408.jpg,61.9090909091,128.918549658
img_54408.jpg,113.094866601,167.250549545
img_54409.jpg,170.482881642,70.3645865932
img_54409.jpg,110.038116476,178.632059327
img_54409.jpg,50.2114507911,68.7749396621
img_54455.jpg,113.725062245,43.4682947502
img_54455.jpg,49.7929214929,150.309266409
img_54455.jpg,169.684243924,154.722190494
img_54563.jpg,169.687325143,71.3232575113
img_54563.jpg,107.479830906,177.727920953
img_54563.jpg,49.2458156028,66.1288652482
img_54568.jpg,109.534400509,179.537262801
img_54568.jpg,172.123434139,71.9652030874
img_54568.jpg,52.0875257998,69.0139318885
img_5465.jpg,50.5023892548,71.0001937234
img_5465.jpg,112.318437516,179.157299827
img_5465.jpg,170.791690599,69.3958772098
img_54652.jpg,75.3864468864,98.5622710623
img_54652.jpg,116.305916803,52.6363362329
img_54652.jpg,110.178603149,167.825716593
img_54704.jpg,151.300286283,171.06111526
img_54704.jpg,42.5010907504,111.593586387
img_54704.jpg,151.168589906,50.7122749176
img_54759.jpg,106.086899563,53.7017467249
img_54759.jpg,120.620403269,170.061467401
img_54759.jpg,94.400210084,112.552521008
img_54770.jpg,111.883692665,179.489589939
img_54770.jpg,170.858251192,69.7283306836
img_54770.jpg,50.9171765312,70.9399755265
img_54809.jpg,51.8255103368,153.960278247
img_54809.jpg,109.072151764,43.1791005009
img_54809.jpg,171.611929124,150.742949838
img_54836.jpg,179.253024088,110.165825181
img_54836.jpg,70.7339307588,172.528979434
img_54836.jpg,69.5899942496,52.6377867229
img_5487.jpg,86.0908505155,121.180090206
img_5487.jpg,110.645535336,53.2691917055
img_5487.jpg,115.725791315,168.916048119
img_54870.jpg,42.5406273826,111.484315434
img_54870.jpg,151.348186464,171.134986913
img_54870.jpg,151.253170979,50.8318746829
img_54872.jpg,113.293713949,53.3049555808
img_54872.jpg,113.910277732,168.216073507
img_54872.jpg,69.1171512853,119.108723135
img_54950.jpg,104.949283729,54.8802223648
img_54950.jpg,94.0171296296,116.591203704
img_54950.jpg,121.678207467,169.443994482
img_5501.jpg,169.640040445,68.5298281092
img_5501.jpg,113.329343854,179.554519939
img_5501.jpg,49.7926174931,72.3821837223
img_55012.jpg,170.502117171,69.6812867345
img_55012.jpg,111.66082117,179.156463299
img_55012.jpg,50.3088129614,70.5456980466
img_55152.jpg,170.516688062,68.5213735558
img_55152.jpg,113.595769558,179.647002551
img_55152.jpg,50.7323193916,72.6757287706
img_55162.jpg,118.555569631,169.254159277
img_55162.jpg,107.704168927,55.8060760339
img_55162.jpg,81.4207822995,98.4061635717
img_55166.jpg,94.5380833058,171.277386412
img_55166.jpg,117.520057073,55.9157358337
img_55166.jpg,158.460956618,133.553503893
img_55236.jpg,173.080610973,148.408478803
img_55236.jpg,107.067755145,43.8255597511
img_55236.jpg,52.5152285919,155.879475641
img_553.jpg,50.8675606051,68.824823304
img_553.jpg,171.150093809,71.3961851157
img_553.jpg,109.61568751,179.08647031
img_55338.jpg,67.4561915096,50.49972874
img_55338.jpg,178.504147657,108.454479469
img_55338.jpg,71.6718498327,170.863895428
img_55344.jpg,170.194183388,68.9470408941
img_55344.jpg,49.9732026992,71.4749545808
img_55344.jpg,112.758676904,179.179322676
img_55412.jpg,114.873457878,51.9905269651
img_55412.jpg,114.608730766,169.232168664
img_55412.jpg,73.6396054628,109.582953971
img_55415.jpg,115.478466321,168.239585492
img_55415.jpg,111.757130256,54.76754736
img_55415.jpg,66.0,103.38368984
img_55444.jpg,121.106637885,178.602914193
img_55444.jpg,165.873465534,64.0946805162
img_55444.jpg,45.4043525157,80.3862699067
img_55519.jpg,109.799903022,168.108089543
img_55519.jpg,119.676661582,52.5201133144
img_55519.jpg,52.8856222312,92.3121224325
img_55579.jpg,111.566052736,51.5017004549
img_55579.jpg,121.553679732,171.090431791
img_55579.jpg,70.4006616431,119.188016909
img_55690.jpg,46.6409223774,76.1749918805
img_55690.jpg,167.414756357,66.2718902668
img_55690.jpg,117.121605102,178.783576933
img_55731.jpg,152.597046678,170.463771743
img_55731.jpg,41.785250541,114.01021031
img_55731.jpg,148.56897298,50.435540716
img_5579.jpg,111.530898034,52.6705066164
img_5579.jpg,118.580030488,170.5294566
img_5579.jpg,76.4116345941,124.137580181
img_55857.jpg,116.102452062,53.1405056847
img_55857.jpg,111.091846737,169.222307463
img_55857.jpg,80.0092327284,118.284941102
img_55903.jpg,108.491160933,55.5855829624
img_55903.jpg,120.048318794,168.870119421
img_55903.jpg,60.1217770726,107.335184451
img_55918.jpg,119.975429866,170.670902386
img_55918.jpg,112.531303874,50.3708374921
img_55918.jpg,73.5599786742,114.281144482
img_55939.jpg,110.323459573,167.93198374
img_55939.jpg,119.896657467,52.0758312525
img_55939.jpg,46.5771382894,93.2386091127
img_55969.jpg,119.113255106,52.4152107779
img_55969.jpg,107.194292499,168.848577365
img_55969.jpg,90.9475300028,113.478649177
img_56031.jpg,116.361566876,168.744437763
img_56031.jpg,109.322045071,54.7935978247
img_56031.jpg,88.48531095,128.161388783
img_56041.jpg,111.407605597,170.382911531
img_56041.jpg,114.489531817,54.5222964062
img_56041.jpg,88.8750401542,124.360745262
img_56198.jpg,49.7729018816,71.7956898236
img_56198.jpg,112.902111527,179.315412564
img_56198.jpg,169.723113863,68.6550612915
img_56199.jpg,117.789548539,56.0242187817
img_56199.jpg,94.9856629193,170.381958036
img_56199.jpg,169.357897664,131.385428254
img_562.jpg,115.676292183,53.0941050833
img_562.jpg,109.765120752,169.806839068
img_562.jpg,94.5378226046,112.447345001
img_56229.jpg,111.814758792,42.4691264653
img_56229.jpg,170.100049931,152.990138559
img_56229.jpg,51.1077159113,150.691683181
img_56236.jpg,121.063124233,52.5473541265
img_56236.jpg,106.219288268,167.567638934
img_56236.jpg,79.1731332357,98.9121522694
img_56250.jpg,111.657141658,54.0422121517
img_56250.jpg,65.5449069003,101.205366922
img_56250.jpg,114.769801778,168.116852924
img_56267.jpg,112.033708763,166.521247703
img_56267.jpg,115.218114035,52.3874122807
img_56267.jpg,69.5256629598,98.7305389222
img_56290.jpg,116.811987304,55.2658807041
img_56290.jpg,95.7822561182,171.790172322
img_56290.jpg,149.338653846,133.644615385
img_56319.jpg,113.511921161,179.513351701
img_56319.jpg,50.06169435,72.4236516386
img_56319.jpg,170.067349927,68.5713285378
img_56368.jpg,168.367047376,110.153053231
img_56368.jpg,53.5297040214,110.254872818
img_56368.jpg,105.580033698,137.611625948
img_56382.jpg,171.011679008,74.0115586057
img_56382.jpg,50.5611976389,64.0493563758
img_56382.jpg,104.748154225,177.636382281
img_56457.jpg,110.41932384,170.092600681
img_56457.jpg,116.250342508,54.3001203969
img_56457.jpg,83.4309859155,122.87856025
img_5646.jpg,107.324202398,167.339118065
img_5646.jpg,118.814885167,52.4991797617
img_5646.jpg,83.7906107187,108.497714998
img_56565.jpg,45.5764232469,77.0348307936
img_56565.jpg,118.187578881,178.317627261
img_56565.jpg,166.00687457,64.7437660146
img_56800.jpg,130.134997576,170.530634998
img_56800.jpg,108.353942808,56.252339688
img_56800.jpg,63.274048871,120.363903495
img_56804.jpg,172.443245955,72.9835695472
img_56804.jpg,52.4687969679,67.8208194472
img_56804.jpg,107.883658266,179.265916416
img_5685.jpg,71.3237614798,173.091708705
img_5685.jpg,68.0980785405,53.0987901921
img_5685.jpg,178.596042997,108.923092901
img_56859.jpg,69.9181552452,51.2901591426
img_56859.jpg,69.6388211121,171.522152305
img_56859.jpg,178.772270526,111.091060551
img_56880.jpg,50.1069497296,69.332131651
img_56880.jpg,110.204700094,179.069035905
img_56880.jpg,170.188366167,70.5242060779
img_56934.jpg,94.38736902,171.225309374
img_56934.jpg,157.688626609,134.180901288
img_56934.jpg,117.464524053,55.5999181167
img_56965.jpg,168.992086375,69.7588491504
img_56965.jpg,48.6284394035,67.9707344395
img_56965.jpg,109.5,177.96340343
img_57028.jpg,104.962317711,41.6208950239
img_57028.jpg,169.726660139,145.057708921
img_57028.jpg,51.3172358052,156.814575335
img_57036.jpg,169.955721643,69.3799773898
img_57036.jpg,111.407087924,178.694034504
img_57036.jpg,49.6116588941,70.0311792139
img_57149.jpg,49.2963968738,71.3092462578
img_57149.jpg,112.357206476,179.142767329
img_57149.jpg,169.206741292,68.7073353761
img_57151.jpg,110.360634998,168.599412341
img_57151.jpg,118.981205444,52.8451501404
img_57151.jpg,54.0273051049,95.0387811634
img_57207.jpg,117.655047533,55.613770114
img_57207.jpg,151.950795334,131.403181336
img_57207.jpg,95.4199036008,171.2361308
img_5722.jpg,69.5881365417,113.816172356
img_5722.jpg,114.814129879,53.4118373956
img_5722.jpg,114.613037088,170.068989366
img_57336.jpg,169.711034266,68.7962276014
img_57336.jpg,111.19383859,179.141743815
img_57336.jpg,50.782404963,70.9747228089
img_57358.jpg,54.6276696521,112.784016535
img_57358.jpg,169.870191901,111.418885789
img_57358.jpg,93.2489374621,103.029751063
img_57386.jpg,111.543537143,51.2276097864
img_57386.jpg,74.1465194242,116.322816013
img_57386.jpg,119.843916047,170.521342543
img_57389.jpg,49.8914758763,150.794334497
img_57389.jpg,169.727353071,154.279527808
img_57389.jpg,113.10077889,43.4006252318
img_57399.jpg,112.452112376,43.2073534107
img_57399.jpg,170.161096721,153.767768021
img_57399.jpg,50.6473992156,151.005915258
img_57450.jpg,111.19403457,179.358979764
img_57450.jpg,50.7280838869,70.297512049
img_57450.jpg,170.751419917,70.1602928184
img_57457.jpg,110.604262583,178.673374373
img_57457.jpg,168.960829067,69.3690703843
img_57457.jpg,49.0302719694,69.4374060407
img_57458.jpg,170.105310129,68.3437878498
img_57458.jpg,112.910084795,180.012692656
img_57458.jpg,51.4045622061,72.8870885754
img_5746.jpg,165.375689907,63.0498636046
img_5746.jpg,122.857057449,178.702483831
img_5746.jpg,45.4202572749,81.9796428125
img_5750.jpg,107.965596044,167.739227989
img_5750.jpg,115.55455312,53.4203625632
img_5750.jpg,106.848890749,121.604437003
img_57526.jpg,118.704732377,167.847866339
img_57526.jpg,110.528747749,52.2977116001
img_57526.jpg,76.812231247,120.886526517
img_57587.jpg,106.331118398,52.8441059717
img_57587.jpg,120.379779173,168.357090279
img_57587.jpg,89.6601792574,123.355185659
img_5764.jpg,169.519225904,68.3243738932
img_5764.jpg,113.053174769,179.086703688
img_5764.jpg,49.5042550406,71.7381513485
img_5784.jpg,89.2672158155,124.180889621
img_5784.jpg,113.671876933,54.4000082484
img_5784.jpg,112.147112781,170.293439329
img_57855.jpg,109.987281068,166.563969975
img_57855.jpg,59.2753499,119.949728649
img_57855.jpg,121.154703679,52.0148050231
img_5786.jpg,50.2929224973,68.5310818084
img_5786.jpg,170.409031698,70.9316419577
img_5786.jpg,109.421395446,178.859309051
img_57867.jpg,112.869421053,179.224
img_57867.jpg,49.937232525,71.6170405914
img_57867.jpg,170.113812365,68.8644153866
img_57904.jpg,106.317836369,54.5269817008
img_57904.jpg,120.613200174,168.578940512
img_57904.jpg,87.0576120234,119.114110771
img_57959.jpg,50.2095144998,70.8501140437
img_57959.jpg,112.112603631,179.131126036
img_57959.jpg,170.387180625,69.3303746909
img_57965.jpg,125.305660865,167.984232294
img_57965.jpg,106.252892293,55.1423333876
img_57965.jpg,32.1742549669,141.448675497
img_57967.jpg,113.064337076,168.669568143
img_57967.jpg,113.955704865,54.1356227448
img_57967.jpg,69.2885288967,121.816549912
img_57981.jpg,87.2224548548,127.902381576
img_57981.jpg,105.363671506,52.8845889528
img_57981.jpg,121.712391106,167.930048108
img_58090.jpg,113.263180022,53.2899184394
img_58090.jpg,112.532500206,167.885176936
img_58090.jpg,80.2625932836,119.648320896
img_58128.jpg,169.279402456,155.083111786
img_58128.jpg,115.216418312,43.1030179138
img_58128.jpg,49.3121793654,148.418455887
img_58158.jpg,43.7587145679,106.098008861
img_58158.jpg,146.993317512,173.591806145
img_58158.jpg,156.907199793,53.6282807336
img_58205.jpg,165.045305608,63.0611216131
img_58205.jpg,44.845975135,82.4581815899
img_58205.jpg,123.021653972,178.488302503
img_58266.jpg,110.887714213,169.34316651
img_58266.jpg,116.190370874,53.0387887036
img_58266.jpg,81.5820336868,117.006862133
img_58270.jpg,105.438722607,52.6444473489
img_58270.jpg,121.428398635,167.689360232
img_58270.jpg,89.234904271,123.818114875
img_58326.jpg,119.721024789,54.409915621
img_58326.jpg,65.9710082215,71.3197749892
img_58326.jpg,108.186059539,167.465028809
img_58340.jpg,170.773515867,70.199419595
img_58340.jpg,111.379395924,179.381085648
img_58340.jpg,50.5875089361,70.4993825957
img_58397.jpg,114.193433942,179.418797988
img_58397.jpg,170.221608428,68.1357271326
img_58397.jpg,50.1221777015,72.8590599758
img_58411.jpg,121.744157003,169.77765388
img_58411.jpg,104.653556057,55.1370435079
img_58411.jpg,95.4103520634,115.250174866
img_58440.jpg,119.194331809,52.7676214304
img_58440.jpg,110.482063345,166.871923045
img_58440.jpg,63.1508782936,125.097867001
img_58452.jpg,51.5662062291,112.83745381
img_58452.jpg,107.595294818,125.561048243
img_58452.jpg,168.608984472,108.277381051
img_58615.jpg,52.0722359361,69.6455112381
img_58615.jpg,109.39626743,179.587720693
img_58615.jpg,171.452861001,71.3081464732
img_58666.jpg,114.269900959,43.5255018272
img_58666.jpg,167.809814043,155.768517943
img_58666.jpg,48.5594111462,149.067889064
img_58701.jpg,116.004238314,166.469766691
img_58701.jpg,111.371807881,53.1881447658
img_58701.jpg,49.468,121.426285714
img_58738.jpg,117.512384966,168.674550615
img_58738.jpg,108.666846607,54.4678598123
img_58738.jpg,86.2943661972,126.961619718
img_58777.jpg,168.530128853,155.908476503
img_58777.jpg,49.4625158028,147.572313527
img_58777.jpg,115.739473116,42.7384474196
img_58860.jpg,107.648373022,179.031645902
img_58860.jpg,171.997264192,73.0923956973
img_58860.jpg,51.798075647,67.2435301924
img_58882.jpg,80.9234744094,127.640748031
img_58882.jpg,105.104881379,53.6922683052
img_58882.jpg,123.589389663,168.352443112
img_58890.jpg,112.96625783,179.227299047
img_58890.jpg,170.083248666,68.798006096
img_58890.jpg,49.9081718618,71.7006026829
img_58982.jpg,105.864180984,55.3019779863
img_58982.jpg,124.730838477,167.81614369
img_58982.jpg,35.213740458,142.891333633
img_59034.jpg,111.260087308,167.233690996
img_59034.jpg,114.207564026,52.8012847784
img_59034.jpg,84.7452524317,117.837887911
img_5910.jpg,53.7039948729,109.660499893
img_5910.jpg,168.616355314,112.108045693
img_5910.jpg,98.6931007137,122.72482157
img_59105.jpg,171.802144008,149.954145495
img_59105.jpg,51.7570118304,155.654791971
img_59105.jpg,107.589774642,43.8438289806
img_59106.jpg,109.311678638,43.2261771748
img_59106.jpg,171.580455455,150.996496496
img_59106.jpg,51.80028577,153.839059557
img_59138.jpg,106.217927632,54.0820204294
img_59138.jpg,118.733798476,169.274890848
img_59138.jpg,98.8425876011,105.259568733
img_59140.jpg,112.846044454,179.242705151
img_59140.jpg,170.27966425,68.9497011319
img_59140.jpg,50.0718442835,71.5997801345
img_59206.jpg,93.8522822348,170.1755601
img_59206.jpg,161.610748156,132.532982086
img_59206.jpg,117.432913827,54.5468913325
img_59251.jpg,118.316510378,178.379833526
img_59251.jpg,166.120726362,64.7450845335
img_59251.jpg,45.7036258539,77.1570546506
img_59295.jpg,112.557607336,54.1499374739
img_59295.jpg,120.009548375,171.126436782
img_59295.jpg,59.2945205479,125.737524462
img_59330.jpg,167.50861908,156.195718464
img_59330.jpg,114.982382372,43.3627847562
img_59330.jpg,48.4782949279,148.18297539
img_59380.jpg,113.509902479,52.4433561026
img_59380.jpg,112.009256616,167.549402602
img_59380.jpg,86.5534511785,111.568181818
img_59437.jpg,74.2207641837,127.411810112
img_59437.jpg,109.771364653,55.6443359772
img_59437.jpg,117.547347826,169.412347826
img_59452.jpg,110.23719705,179.284510011
img_59452.jpg,51.653622251,69.3211513583
img_59452.jpg,171.819839858,71.1806685308
img_59460.jpg,121.505582067,54.7510616873
img_59460.jpg,65.39763178,75.3628724217
img_59460.jpg,107.136950277,167.769349031
img_59509.jpg,179.748493735,114.148973607
img_59509.jpg,68.0871145732,170.976630964
img_59509.jpg,73.3366008991,51.1903721279
img_59519.jpg,119.020529,53.3405220849
img_59519.jpg,66.5497762864,81.2158836689
img_59519.jpg,107.791524752,166.939287129
img_59557.jpg,168.092255125,131.815034169
img_59557.jpg,117.473568556,55.1033624943
img_59557.jpg,93.3841325518,170.162828264
img_5956.jpg,116.133395865,166.649443334
img_5956.jpg,111.231921466,53.1800448525
img_5956.jpg,58.443620178,124.336795252
img_59696.jpg,44.5923232579,82.5282028582
img_59696.jpg,123.332865548,178.242780806
img_59696.jpg,164.47445532,62.3441111462
img_59705.jpg,103.14992134,55.1987754581
img_59705.jpg,96.0715861731,118.447903898
img_59705.jpg,122.985428293,168.892505979
img_59707.jpg,84.9846779237,120.354596623
img_59707.jpg,111.69389992,53.7264449222
img_59707.jpg,114.948273638,169.20862536
img_59765.jpg,49.2277357871,71.9088399606
img_59765.jpg,113.145468832,179.079099005
img_59765.jpg,169.219141831,68.1690504694
img_5984.jpg,167.75733117,109.236584871
img_5984.jpg,51.1850524241,113.371673089
img_5984.jpg,98.7258819856,115.881049017
img_59859.jpg,110.904252193,54.8149687277
img_59859.jpg,115.253364075,168.070635087
img_59859.jpg,81.3382706165,111.866293034
img_59874.jpg,110.3166876,168.084195937
img_59874.jpg,120.664245186,53.2665491747
img_59874.jpg,62.8796756474,124.12634057
img_59884.jpg,111.744010686,52.9200706653
img_59884.jpg,114.564132397,166.667001003
img_59884.jpg,71.3450807636,103.906020558
img_59928.jpg,116.478854449,170.447369591
img_59928.jpg,109.020790868,55.3908275581
img_59928.jpg,95.3099081988,127.583729028
img_59935.jpg,106.131551857,54.5039890195
img_59935.jpg,120.475170618,170.249146911
img_59935.jpg,95.2178649237,115.932244009
img_59967.jpg,149.145599022,171.574694377
img_59967.jpg,41.4405688371,110.079838755
img_59967.jpg,151.3276089,51.4901911626
img_59970.jpg,118.362105792,54.7149976965
img_59970.jpg,156.104244694,131.632958801
img_59970.jpg,93.9028986182,170.081701019
img_60040.jpg,93.7742506009,169.764863272
img_60040.jpg,118.771588321,55.3703458273
img_60040.jpg,165.594974874,129.201507538
img_60073.jpg,71.020332113,49.878334205
img_60073.jpg,69.0816494584,170.176347628
img_60073.jpg,179.003037763,112.350652071
img_60077.jpg,111.38577071,178.73448706
img_60077.jpg,49.4839938515,70.0389627748
img_60077.jpg,169.739527894,69.3395529397
img_60124.jpg,116.738024887,168.229639186
img_60124.jpg,112.117762345,54.301691449
img_60124.jpg,59.0470852018,103.781390135
img_60126.jpg,107.217393022,166.738511992
img_60126.jpg,120.339527766,53.0167468299
img_60126.jpg,64.5438157236,81.1947921883
img_60135.jpg,68.3557345909,51.6465579354
img_60135.jpg,72.1528554376,171.923226739
img_60135.jpg,179.158593092,108.973989048
img_60142.jpg,51.2890042167,69.5894258839
img_60142.jpg,110.546096302,179.285006849
img_60142.jpg,171.469548134,70.8989796565
img_60171.jpg,109.261815971,168.109079854
img_60171.jpg,118.110366881,54.7110755801
img_60171.jpg,70.1661733615,76.6613107822
img_60192.jpg,112.586441118,52.7235009085
img_60192.jpg,113.266687972,166.619182679
img_60192.jpg,77.3267619517,101.032528339
img_60206.jpg,169.419014085,69.864158636
img_60206.jpg,110.519496988,179.65951601
img_60206.jpg,50.4831363697,70.6033063338
img_6023.jpg,108.387288485,167.618943459
img_6023.jpg,120.019028785,51.9637881784
img_6023.jpg,74.3863992479,109.928235663
img_60235.jpg,169.048702796,107.63569303
img_60235.jpg,53.6182657989,114.396178879
img_60235.jpg,113.657873701,120.782973621
img_60348.jpg,50.7769420309,152.239527947
img_60348.jpg,111.529893746,43.4442564889
img_60348.jpg,170.596135632,153.119340784
img_60367.jpg,49.6315432141,69.0563514156
img_60367.jpg,110.088990302,178.753824612
img_60367.jpg,169.559205642,69.9445063103
img_60427.jpg,115.081740083,53.2691821781
img_60427.jpg,111.861397969,169.31915166
img_60427.jpg,80.2847129506,120.784045394
img_60616.jpg,171.574151616,72.0664333479
img_60616.jpg,51.5936168818,68.649452782
img_60616.jpg,109.008194121,179.42308099
img_60663.jpg,106.6650955,54.8434297893
img_60663.jpg,32.1128084606,139.885624755
img_60663.jpg,125.305705059,167.897782562
img_60670.jpg,68.5870895938,127.71146355
img_60670.jpg,116.930263158,53.4275891341
img_60670.jpg,112.642038051,168.398705586
img_60707.jpg,170.24185637,69.7554395674
img_60707.jpg,50.0510632712,70.507941717
img_60707.jpg,111.611513814,179.173967854
img_6071.jpg,118.37087924,52.4897818103
img_6071.jpg,108.420906492,167.646712944
img_6071.jpg,78.5918929555,107.863046045
img_60728.jpg,45.6795260039,77.0252797893
img_60728.jpg,166.097673837,64.8124062031
img_60728.jpg,118.169843108,178.378961777
img_60738.jpg,118.367880325,168.390233418
img_60738.jpg,108.479760247,53.4686589844
img_60738.jpg,84.1210428305,127.447548107
img_6076.jpg,114.613365155,42.6165654155
img_6076.jpg,50.5407393554,148.693348295
img_6076.jpg,170.131091152,154.389133066
img_60764.jpg,110.489892491,55.4590095886
img_60764.jpg,117.48615488,168.996008236
img_60764.jpg,59.8245844269,103.510498688
img_60788.jpg,106.743429441,168.351005635
