img,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
img_19410.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_80224.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_35385.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_101077.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_68308.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_21650.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01,0.01
img_75019.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01,0.01
img_62203.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.01,0.01,0.02
img_65133.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_101908.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_94516.jpg,0.01,0.02,0.01,0.01,0.01,0.01,0.98,0.01,0.01,0.01
img_53555.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_43759.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.07,0.01,0.01
img_72425.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.01,0.03,0.01
img_2339.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.02,0.01
img_72962.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.01,0.03,0.01
img_41166.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.05,0.01
img_86508.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_38817.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_85179.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_65492.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_20121.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_40336.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_52227.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_91490.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_92917.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_16493.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_79723.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_875.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_74014.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_51441.jpg,0.01,0.03,0.01,0.01,0.01,0.01,0.96,0.01,0.01,0.01
img_1513.jpg,0.01,0.91,0.01,0.01,0.01,0.01,0.10,0.01,0.01,0.01
img_98547.jpg,0.01,0.06,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_31437.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_2410.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_8716.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.07,0.01
img_102144.jpg,0.01,0.03,0.01,0.01,0.01,0.01,0.64,0.01,0.31,0.01
img_5167.jpg,0.01,0.32,0.01,0.01,0.01,0.01,0.61,0.01,0.05,0.01
img_66564.jpg,0.01,0.31,0.01,0.01,0.01,0.01,0.32,0.01,0.37,0.01
img_43133.jpg,0.01,0.51,0.01,0.01,0.01,0.01,0.20,0.01,0.28,0.01
img_81741.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.74,0.01,0.25,0.01
img_64882.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01,0.01
img_28449.jpg,0.01,0.05,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_47782.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01,0.01
img_54216.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01,0.01
img_68009.jpg,0.01,0.09,0.01,0.01,0.01,0.01,0.90,0.05,0.01,0.01
img_99081.jpg,0.01,0.24,0.01,0.01,0.01,0.01,0.74,0.01,0.01,0.01
img_55381.jpg,0.01,0.19,0.01,0.01,0.01,0.01,0.85,0.01,0.01,0.01
img_56751.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_82113.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_95980.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_7658.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_87505.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_63368.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_57572.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_81576.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_80797.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_66674.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_35564.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_3628.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_4844.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_85290.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_81690.jpg,0.01,0.01,0.02,0.01,0.01,0.01,0.98,0.01,0.01,0.01
img_66323.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_52339.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_31258.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_11621.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_28714.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_98797.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_33148.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_86108.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_60090.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_23446.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_61402.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_22493.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_61911.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_58206.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_59366.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_90985.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_24678.jpg,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01
img_74803.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_98407.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_35295.jpg,0.02,0.03,0.01,0.01,0.01,0.01,0.96,0.01,0.01,0.01
img_51165.jpg,0.01,0.03,0.01,0.01,0.01,0.01,0.96,0.01,0.01,0.01
img_81777.jpg,0.05,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_14966.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_13080.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_49477.jpg,0.12,0.01,0.01,0.01,0.01,0.05,0.01,0.74,0.05,0.04
img_78293.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.02,0.02
img_42593.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_70526.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_86363.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_57076.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.07
img_36032.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_64854.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.01,0.07
img_92767.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_100076.jpg,0.06,0.01,0.01,0.01,0.01,0.33,0.01,0.58,0.01,0.02
img_38925.jpg,0.13,0.01,0.01,0.01,0.01,0.13,0.01,0.70,0.01,0.03
img_84484.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.02,0.04
img_30390.jpg,0.31,0.01,0.01,0.01,0.01,0.02,0.01,0.65,0.01,0.01
img_45619.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_60164.jpg,0.01,0.08,0.01,0.01,0.01,0.01,0.01,0.96,0.01,0.01
img_14205.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_4732.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_42048.jpg,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.99,0.02,0.01
img_36073.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.08,0.01
img_27966.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_36859.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_80890.jpg,0.07,0.01,0.01,0.01,0.01,0.01,0.01,0.95,0.01,0.01
img_61246.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_13229.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.01,0.01
img_23827.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_50030.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.02,0.01
img_25320.jpg,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.92,0.07,0.01
img_71003.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_42145.jpg,0.22,0.01,0.01,0.01,0.01,0.07,0.01,0.67,0.04,0.01
img_75150.jpg,0.64,0.01,0.01,0.01,0.01,0.10,0.01,0.21,0.05,0.01
img_80730.jpg,0.34,0.01,0.01,0.01,0.01,0.12,0.01,0.47,0.05,0.01
img_72142.jpg,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_19755.jpg,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_86270.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.99,0.01,0.01
img_90230.jpg,0.01,0.01,0.01,0.01,0.01,0.02,0.01,1.00,0.01,0.02
img_6778.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.02
img_26517.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_22875.jpg,0.01,0.06,0.01,0.01,0.01,0.01,0.01,0.96,0.02,0.01
img_28965.jpg,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.73,0.03,0.19
img_8897.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.43,0.01,0.52
img_66140.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.01,0.03
img_4672.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_86686.jpg,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.95,0.01,0.01
img_72873.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_77142.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.05
img_16215.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_83114.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_31133.jpg,0.05,0.13,0.01,0.01,0.01,0.01,0.07,0.72,0.01,0.01
img_82345.jpg,0.07,0.01,0.01,0.01,0.01,0.01,0.01,0.94,0.01,0.01
img_79113.jpg,0.04,0.02,0.01,0.01,0.01,0.02,0.01,0.90,0.01,0.06
img_1160.jpg,0.17,0.06,0.01,0.01,0.01,0.01,0.01,0.77,0.01,0.01
img_73253.jpg,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_96021.jpg,0.02,0.06,0.01,0.01,0.01,0.01,0.01,0.95,0.01,0.01
img_44503.jpg,0.01,0.06,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_28127.jpg,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_39648.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_43122.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_85941.jpg,0.02,0.09,0.01,0.01,0.01,0.01,0.01,0.93,0.01,0.01
img_84298.jpg,0.07,0.11,0.01,0.01,0.01,0.01,0.01,0.79,0.02,0.01
img_52943.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.99,0.01,0.01
img_21487.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_6949.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.93,0.01,0.06
img_48365.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.87,0.01,0.01
img_22272.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.96,0.01,0.01
img_6060.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.08,0.94,0.01,0.01
img_71866.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.02,0.04
img_94903.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.06
img_90211.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_41242.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_29866.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.95,0.01,0.01
img_66933.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01
img_53193.jpg,0.04,0.01,0.01,0.01,0.01,0.01,0.02,0.96,0.02,0.01
img_96999.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.03,0.01
img_84437.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_66976.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_36454.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.90,0.01,0.13
img_64563.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.02,0.01
img_47927.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_5861.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_6057.jpg,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.98,0.01,0.01
img_15486.jpg,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.01
img_75118.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.02,0.01
img_38274.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.90,0.02,0.10
img_24929.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.95,0.01,0.08
img_74375.jpg,0.01,0.04,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01
img_32072.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.03
img_10591.jpg,0.01,0.04,0.01,0.01,0.01,0.01,0.05,0.93,0.01,0.03
img_37325.jpg,0.01,0.02,0.01,0.01,0.01,0.01,0.05,0.90,0.01,0.08
img_21502.jpg,0.01,0.03,0.01,0.01,0.01,0.01,0.04,0.97,0.01,0.01
img_35673.jpg,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.95,0.01,0.01
img_96037.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.99,0.01,0.01
img_34798.jpg,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.03,0.01
img_81866.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.96,0.01,0.03
img_9616.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.97,0.01,0.02
img_21990.jpg,0.03,0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.01
img_74536.jpg,0.23,0.01,0.01,0.01,0.01,0.01,0.01,0.73,0.01,0.01
img_398.jpg,0.01,0.01,0.01,0.01,0.01,0.65,0.01,0.01,0.32,0.01
img_27242.jpg,0.01,0.01,0.01,0.01,0.01,0.02,0.06,0.63,0.28,0.01
img_42490.jpg,0.45,0.01,0.01,0.01,0.01,0.19,0.03,0.15,0.05,0.14
img_62118.jpg,0.88,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.14
img_47484.jpg,0.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
img_89614.jpg,1.00,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.01,0.02
img_73917.jpg,0.95,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.06
img_18970.jpg,0.68,0.01,0.01,0.01,0.01,0.05,0.07,0.05,0.01,0.16
img_4853.jpg,0.61,0.01,0.01,0.01,0.01,0.01,0.21,0.01,0.01,0.16
img_39039.jpg,0.95,0.01,0.01,0.01,0.01,0.08,0.01,0.01,0.01,0.02
img_56078.jpg,1.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04
img_83361.jpg,0.95,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.04
img_75591.jpg,0.16,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.88,0.01
img_51539.jpg,0.69,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.16
img_17950.jpg,0.46,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.42,0.01
img_47518.jpg,0.06,0.01,0.11,0.01,0.01,0.01,0.08,0.36,0.36,0.03
img_18790.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.95,0.06,0.03
img_69290.jpg,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.99,0.01,0.02
img_77709.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.30,0.64,0.01
img_89648.jpg,0.06,0.01,0.01,0.01,0.01,0.01,0.01,0.07,0.89,0.02
img_28854.jpg,0.95,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.01
img_22194.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.71,0.01,0.05,0.24
img_75673.jpg,0.75,0.01,0.01,0.01,0.01,0.01,0.20,0.01,0.04,0.01
img_97549.jpg,0.61,0.01,0.01,0.01,0.01,0.01,0.37,0.01,0.01,0.01
img_71684.jpg,0.21,0.01,0.01,0.01,0.06,0.01,0.71,0.01,0.01,0.01
img_20209.jpg,0.22,0.01,0.01,0.01,0.02,0.01,0.66,0.01,0.09,0.01
img_91555.jpg,0.61,0.01,0.01,0.01,0.03,0.01,0.36,0.01,0.01,0.01
img_60533.jpg,0.26,0.01,0.01,0.01,0.01,0.01,0.72,0.01,0.01,0.01
img_47271.jpg,0.98,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_84689.jpg,0.91,0.01,0.01,0.01,0.01,0.01,0.11,0.01,0.01,0.02
img_13868.jpg,0.96,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.05
img_57232.jpg,0.59,0.01,0.01,0.01,0.01,0.03,0.02,0.05,0.03,0.29
img_36526.jpg,0.01,0.01,0.36,0.01,0.01,0.01,0.01,0.04,0.56,0.01
img_45869.jpg,0.01,0.01,0.40,0.01,0.01,0.01,0.01,0.23,0.35,0.01
img_95570.jpg,0.01,0.07,0.15,0.01,0.01,0.01,0.20,0.01,0.57,0.01
img_50150.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.21,0.65,0.01
img_52596.jpg,0.02,0.01,0.01,0.01,0.01,0.01,0.42,0.08,0.37,0.09
img_75735.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.22,0.74,0.01
img_35293.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.71,0.29,0.01
img_49411.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.32,0.67,0.01
img_39677.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.91,0.09,0.05
img_57685.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.92,0.12
img_69185.jpg,0.01,0.01,0.27,0.01,0.01,0.01,0.01,0.01,0.68,0.03
img_40873.jpg,0.02,0.01,0.22,0.01,0.01,0.01,0.01,0.33,0.41,0.03
img_7514.jpg,0.02,0.01,0.04,0.01,0.01,0.01,0.01,0.05,0.90,0.04
img_3961.jpg,0.05,0.01,0.44,0.01,0.01,0.01,0.01,0.01,0.51,0.01
img_71835.jpg,0.10,0.04,0.01,0.01,0.01,0.01,0.01,0.02,0.88,0.01
img_32781.jpg,0.01,0.01,0.12,0.01,0.01,0.01,0.01,0.12,0.68,0.08
img_51691.jpg,0.01,0.01,0.13,0.01,0.01,0.01,0.01,0.03,0.86,0.03
img_2958.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01
img_23960.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.90,0.01
img_50774.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.87,0.01
img_11932.jpg,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.91,0.01
img_60543.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.23,0.75,0.01
img_13213.jpg,0.06,0.01,0.35,0.01,0.01,0.01,0.01,0.05,0.53,0.01
img_11702.jpg,0.03,0.01,0.11,0.01,0.01,0.01,0.01,0.02,0.87,0.02
img_74520.jpg,0.03,0.01,0.12,0.01,0.01,0.01,0.01,0.01,0.87,0.02
img_96702.jpg,0.01,0.01,0.12,0.01,0.01,0.01,0.01,0.01,0.90,0.01
img_20212.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.97,0.01
img_47361.jpg,0.01,0.14,0.01,0.01,0.01,0.01,0.02,0.22,0.51,0.11
img_89839.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_87379.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.01,0.89,0.03
img_88573.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.02,0.94,0.01
img_98810.jpg,0.02,0.01,0.06,0.01,0.01,0.01,0.01,0.17,0.72,0.02
img_14667.jpg,0.01,0.01,0.39,0.01,0.01,0.01,0.01,0.01,0.60,0.01
img_11557.jpg,0.01,0.01,0.23,0.01,0.01,0.01,0.01,0.05,0.71,0.01
img_20398.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.95,0.02
img_72147.jpg,0.01,0.01,0.07,0.01,0.01,0.01,0.01,0.03,0.91,0.03
img_40602.jpg,0.01,0.01,0.26,0.01,0.01,0.01,0.01,0.01,0.73,0.01
img_57640.jpg,0.01,0.01,0.22,0.01,0.01,0.01,0.01,0.01,0.74,0.02
img_91091.jpg,0.20,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.72,0.06
img_13807.jpg,0.01,0.01,0.46,0.01,0.01,0.01,0.01,0.01,0.51,0.03
img_75295.jpg,0.01,0.01,0.91,0.01,0.01,0.01,0.01,0.01,0.07,0.06
img_26265.jpg,0.15,0.01,0.70,0.01,0.01,0.01,0.01,0.01,0.15,0.01
img_7757.jpg,0.01,0.01,0.29,0.01,0.01,0.01,0.01,0.18,0.52,0.01
img_58956.jpg,0.01,0.01,0.58,0.01,0.01,0.01,0.01,0.07,0.34,0.01
img_39165.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.44,0.54,0.01
img_31505.jpg,0.01,0.01,0.31,0.01,0.01,0.01,0.15,0.01,0.49,0.03
img_41700.jpg,0.01,0.01,0.50,0.01,0.01,0.01,0.01,0.04,0.46,0.01
img_57796.jpg,0.01,0.01,0.19,0.01,0.01,0.01,0.01,0.10,0.71,0.01
img_6289.jpg,0.01,0.09,0.01,0.01,0.01,0.01,0.93,0.01,0.02,0.01
img_101264.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_59660.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.85,0.03,0.16,0.01
img_247.jpg,0.01,0.01,0.08,0.01,0.01,0.01,0.25,0.31,0.16,0.20
img_97477.jpg,0.01,0.01,0.25,0.01,0.01,0.01,0.05,0.01,0.69,0.01
img_101229.jpg,0.01,0.01,0.58,0.01,0.01,0.01,0.01,0.13,0.29,0.01
img_45034.jpg,0.04,0.01,0.03,0.01,0.01,0.01,0.01,0.05,0.91,0.01
img_35367.jpg,0.23,0.01,0.02,0.01,0.01,0.01,0.09,0.01,0.64,0.01
img_21790.jpg,0.14,0.01,0.05,0.01,0.01,0.01,0.01,0.02,0.79,0.01
img_3948.jpg,0.04,0.01,0.08,0.01,0.01,0.01,0.01,0.35,0.50,0.02
img_29907.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_35438.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.94,0.01
img_59923.jpg,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.26,0.64,0.03
img_35796.jpg,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.95,0.01
img_102047.jpg,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,1.00,0.02
img_86786.jpg,0.03,0.01,0.13,0.01,0.01,0.01,0.01,0.01,0.88,0.01
img_23737.jpg,0.14,0.01,0.02,0.01,0.01,0.01,0.26,0.01,0.56,0.02
img_45707.jpg,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.98,0.01
img_87738.jpg,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.73,0.17
img_50928.jpg,0.20,0.01,0.01,0.01,0.01,0.01,0.01,0.70,0.05,0.04
img_42709.jpg,0.06,0.01,0.01,0.01,0.01,0.01,0.01,0.07,0.92,0.01
img_47155.jpg,0.10,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.95
